,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1600-1649,10545円,98分,114.3%,18件
1,1650-1699,8665円,99分,111.7%,22件
2,1700-1749,10168円,84分,116.2%,26件
3,1750-1799,10617円,94分,115.1%,18件
4,1800-1849,9821円,91分,114.5%,24件
5,1850-1899,11320円,76分,119.9%,22件
6,1900-1949,10337円,73分,119%,23件
7,1950-1999,6900円,66分,114%,19件
8,2000-2049,10261円,70分,119.4%,20件
9,2050-2099,11041円,68分,121.6%,32件
10,2100-2149,12008円,59分,127.1%,26件
11,2150-2199,9298円,58分,121.3%,29件
12,2200-2249,9557円,52分,124.4%,26件
13,2250-2299,10494円,47分,129.6%,16件
14,2300-2349,10388円,42分,132.9%,25件
15,2350-2399,9887円,35分,137.4%,28件
16,2400-2449,9807円,40分,132.9%,22件
17,2450-2499,8107円,43分,125.3%,31件
18,2500-2549,7726円,44分,123.4%,20件
19,2550-2599,9627円,38分,133.4%,30件
20,2600-2649,8197円,40分,127.1%,32件
21,2650-2699,10535円,33分,142.7%,31件
22,2700-2749,11072円,31分,147.6%,21件
23,2750-2799,11566円,30分,150.6%,20件
24,2800-2849,12191円,30分,155%,18件
25,2850-2899,13051円,25分,170.1%,14件
26,2900-2949,13159円,22分,178.7%,17件
