,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,5180円,140分,104.9%,104件
1,750-799,5147円,136分,105%,215件
2,800-849,5651円,130分,105.8%,248件
3,850-899,6619円,124分,107.1%,257件
4,900-949,5748円,129分,106%,255件
5,950-999,5760円,123分,106.2%,274件
6,1000-1049,5563円,125分,106%,270件
7,1050-1099,6065円,126分,106.4%,268件
8,1100-1149,6766円,115分,107.8%,284件
9,1150-1199,6587円,117分,107.5%,273件
10,1200-1249,6999円,112分,108.4%,244件
11,1250-1299,6139円,115分,107.1%,300件
12,1300-1349,6961円,106分,108.8%,295件
13,1350-1399,7310円,107分,109.1%,342件
14,1400-1449,7154円,106分,109%,255件
15,1450-1499,6835円,100分,109.1%,284件
16,1500-1549,8039円,99分,110.8%,213件
17,1550-1599,7556円,96分,110.5%,229件
18,1600-1649,8503円,94分,112%,201件
19,1650-1699,7063円,87分,110.8%,191件
20,1700-1749,8981円,87分,113.8%,193件
21,1750-1799,8610円,84分,113.7%,168件
22,1800-1849,8296円,81分,113.6%,183件
23,1850-1899,9610円,76分,116.9%,196件
24,1900-1949,8487円,75分,115%,205件
25,1950-1999,8404円,75分,114.9%,188件
26,2000-2049,8771円,72分,116.3%,143件
27,2050-2099,8925円,67分,117.8%,158件
28,2100-2149,9999円,63分,121.2%,137件
29,2150-2199,10157円,61分,122.3%,151件
30,2200-2249,9055円,56分,121.4%,139件
31,2250-2299,9557円,51分,125.1%,138件
32,2300-2349,9708円,44分,129.6%,133件
33,2350-2399,9351円,41分,130.8%,143件
34,2400-2449,10252円,39分,134.9%,115件
35,2450-2499,11051円,36分,140.7%,124件
36,2500-2549,11190円,36分,141.1%,108件
37,2550-2599,10533円,36分,138.9%,105件
38,2600-2649,11286円,34分,144.6%,87件
39,2650-2699,12098円,34分,147.7%,99件
40,2700-2749,12931円,31分,154.9%,93件
41,2750-2799,12551円,32分,153%,89件
42,2800-2849,13197円,27分,164.4%,89件
43,2850-2899,13484円,26分,168.1%,92件
44,2900-2949,14385円,24分,179.8%,65件
