,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,457円,151分,100.4%,180件
1,400-449,-757円,151分,99.3%,225件
2,450-499,-458円,154分,99.6%,276件
3,500-549,192円,143分,100.2%,355件
4,550-599,-921円,146分,99.2%,409件
5,600-649,807円,142分,100.8%,440件
6,650-699,449円,142分,100.4%,478件
7,700-749,501円,141分,100.5%,539件
8,750-799,285円,138分,100.3%,572件
9,800-849,1075円,135分,101.1%,565件
10,850-899,1102円,133分,101.1%,634件
11,900-949,490円,134分,100.5%,642件
12,950-999,989円,130分,101%,735件
13,1000-1049,1518円,125分,101.6%,743件
14,1050-1099,1466円,128分,101.5%,725件
15,1100-1149,1495円,121分,101.6%,722件
16,1150-1199,1933円,117分,102.2%,677件
17,1200-1249,2153円,117分,102.4%,645件
18,1250-1299,2125円,115分,102.5%,676件
19,1300-1349,2826円,109分,103.4%,623件
20,1350-1399,2344円,108分,102.9%,589件
21,1400-1449,2198円,107分,102.7%,583件
22,1450-1499,2831円,104分,103.6%,598件
23,1500-1549,3268円,100分,104.4%,542件
24,1550-1599,3425円,97分,104.7%,573件
25,1600-1649,3346円,96分,104.6%,544件
26,1650-1699,3209円,91分,104.7%,473件
27,1700-1749,3983円,90分,105.9%,444件
28,1750-1799,4221円,87分,106.5%,459件
29,1800-1849,4860円,83分,107.8%,393件
30,1850-1899,3760円,81分,106.2%,367件
31,1900-1949,5364円,77分,109.3%,357件
32,1950-1999,4489円,73分,108.1%,363件
33,2000-2049,4758円,70分,109%,367件
34,2050-2099,5231円,66分,110.6%,353件
35,2100-2149,5205円,64分,110.8%,329件
36,2150-2199,4892円,61分,110.7%,321件
37,2200-2249,5673円,56分,113.4%,300件
38,2250-2299,5071円,55分,112.3%,298件
39,2300-2349,5849円,51分,115.3%,246件
40,2350-2399,5873円,48分,116.4%,286件
41,2400-2449,6736円,45分,120.1%,266件
42,2450-2499,6976円,43分,121.7%,263件
43,2500-2549,7242円,43分,122.6%,309件
44,2550-2599,7271円,42分,123.3%,252件
45,2600-2649,8199円,39分,128.2%,228件
46,2650-2699,9089円,37分,133.1%,230件
47,2700-2749,9652円,35分,137%,221件
48,2750-2799,10357円,32分,143.1%,211件
49,2800-2849,11238円,29分,152.2%,187件
50,2850-2899,12683円,26分,164.5%,191件
51,2900-2949,13466円,23分,178.9%,168件
