,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,7436円,105分,109.4%,51件
1,1450-1499,9135円,101分,112.1%,64件
2,1500-1549,9683円,104分,112.4%,43件
3,1550-1599,8902円,102分,111.6%,49件
4,1600-1649,6703円,95分,109.4%,50件
5,1650-1699,7674円,91分,111.2%,52件
6,1700-1749,8808円,90分,113.1%,61件
7,1750-1799,8840円,86分,113.7%,49件
8,1800-1849,6420円,83分,110.3%,58件
9,1850-1899,8376円,80分,114%,61件
10,1900-1949,7323円,72分,113.5%,42件
11,1950-1999,8706円,71分,116.3%,62件
12,2000-2049,9603円,72分,117.8%,62件
13,2050-2099,6377円,65分,113%,54件
14,2100-2149,8940円,62分,119.2%,67件
15,2150-2199,7888円,63分,116.7%,67件
16,2200-2249,7071円,55分,117.3%,61件
17,2250-2299,8367円,51分,122.1%,57件
18,2300-2349,8506円,51分,122.4%,58件
19,2350-2399,7528円,47分,121.4%,58件
20,2400-2449,9136円,44分,128%,40件
21,2450-2499,7451円,46分,121.4%,41件
22,2500-2549,8092円,45分,124%,47件
23,2550-2599,10708円,39分,136.9%,39件
24,2600-2649,11181円,33分,145.1%,25件
25,2650-2699,11436円,34分,145.4%,30件
26,2700-2749,10652円,35分,140.3%,29件
27,2750-2799,11915円,32分,149.8%,36件
28,2800-2849,12358円,31分,153.7%,35件
29,2850-2899,14054円,26分,172.6%,28件
30,2900-2949,14546円,23分,185.3%,18件
