,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,764円,149分,100.7%,2669件
1,600-649,1140円,146分,101%,2600件
2,650-699,1694円,143分,101.6%,2447件
3,700-749,1935円,141分,101.8%,2316件
4,750-799,1682円,138分,101.6%,4201件
5,800-849,1780円,137分,101.7%,2416件
6,850-899,1665円,136分,101.6%,2444件
7,900-949,1905円,133分,101.9%,2042件
8,950-999,2303円,130分,102.4%,1885件
9,1000-1049,2319円,127分,102.4%,1837件
10,1050-1099,2005円,126分,102.1%,1777件
11,1100-1149,2150円,124分,102.3%,1672件
12,1150-1199,2749円,120分,103.1%,1710件
13,1200-1249,3421円,118分,103.9%,1539件
14,1250-1299,2803円,116分,103.2%,1573件
15,1300-1349,3389円,112分,104%,1592件
16,1350-1399,2848円,110分,103.4%,1507件
17,1400-1449,3249円,108分,104%,1543件
18,1450-1499,3900円,104分,105%,1458件
19,1500-1549,3891円,102分,105.1%,1454件
20,1550-1599,4071円,99分,105.5%,1335件
21,1600-1649,4127円,96分,105.8%,1347件
22,1650-1699,4426円,95分,106.2%,1269件
23,1700-1749,3936円,91分,105.8%,1261件
24,1750-1799,4438円,88分,106.8%,1192件
25,1800-1849,4654円,84分,107.4%,1204件
26,1850-1899,4556円,81分,107.5%,1177件
27,1900-1949,4750円,78分,108.1%,1119件
28,1950-1999,4675円,73分,108.5%,1143件
29,2000-2049,5153円,71分,109.6%,1100件
30,2050-2099,5064円,68分,109.9%,1087件
31,2100-2149,5662円,65分,111.6%,1076件
32,2150-2199,5606円,62分,112%,988件
33,2200-2249,5395円,59分,112.3%,970件
34,2250-2299,5865円,56分,113.9%,960件
35,2300-2349,6280円,51分,116.4%,968件
36,2350-2399,6428円,49分,117.5%,885件
37,2400-2449,6600円,46分,119%,938件
38,2450-2499,7262円,45分,121.6%,844件
39,2500-2549,7646円,44分,123.3%,826件
40,2550-2599,8129円,42分,125.9%,786件
41,2600-2649,8701円,40分,128.7%,700件
42,2650-2699,9408円,37分,133.5%,584件
43,2700-2749,10079円,35分,138.4%,514件
44,2750-2799,10754円,32分,144.9%,397件
45,2800-2849,11797円,29分,153.8%,300件
46,2850-2899,12714円,26分,165.6%,266件
47,2900-2949,13782円,23分,178.5%,182件
