,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,1817円,145分,101.7%,2101件
1,650-699,1517円,145分,101.4%,1842件
2,700-749,1802円,143分,101.7%,1804件
3,750-799,2313円,139分,102.2%,1665件
4,800-849,2683円,137分,102.6%,1609件
5,850-899,2349円,133分,102.3%,2851件
6,900-949,2479円,133分,102.5%,1650件
7,950-999,2386円,131分,102.4%,1700件
8,1000-1049,2796円,128分,102.9%,1464件
9,1050-1099,3018円,126分,103.2%,1312件
10,1100-1149,3059円,123分,103.3%,1278件
11,1150-1199,2814円,122分,103.1%,1249件
12,1200-1249,2559円,119分,102.9%,1139件
13,1250-1299,3462円,115分,104%,1174件
14,1300-1349,4234円,113分,105%,1067件
15,1350-1399,3673円,111分,104.4%,1093件
16,1400-1449,3746円,108分,104.6%,1084件
17,1450-1499,3711円,104分,104.7%,1050件
18,1500-1549,3985円,102分,105.2%,1091件
19,1550-1599,4581円,99分,106.2%,994件
20,1600-1649,4902円,96分,106.8%,1021件
21,1650-1699,4728円,94分,106.7%,882件
22,1700-1749,4806円,90分,107.1%,919件
23,1750-1799,5142円,89分,107.7%,868件
24,1800-1849,4528円,85分,107.1%,836件
25,1850-1899,5137円,82分,108.4%,826件
26,1900-1949,5521円,78分,109.5%,834件
27,1950-1999,5681円,74分,110.3%,802件
28,2000-2049,5567円,71分,110.5%,777件
29,2050-2099,5370円,66分,110.8%,805件
30,2100-2149,5664円,64分,111.8%,740件
31,2150-2199,6116円,62分,113.2%,759件
32,2200-2249,6313円,58分,114.6%,763件
33,2250-2299,6087円,55分,114.8%,648件
34,2300-2349,6019円,51分,115.7%,680件
35,2350-2399,6645円,49分,118.1%,661件
36,2400-2449,7156円,46分,120.6%,658件
37,2450-2499,7585円,45分,122.3%,608件
38,2500-2549,7386円,44分,122.5%,625件
39,2550-2599,8552円,41分,127.8%,572件
40,2600-2649,9098円,40分,130.5%,559件
41,2650-2699,9407円,38分,133.4%,525件
42,2700-2749,9988円,36分,137%,476件
43,2750-2799,11037円,32分,145.5%,386件
44,2800-2849,11951円,29分,154.6%,346件
45,2850-2899,12553円,26分,164.2%,273件
46,2900-2949,13863円,23分,178.9%,185件
