,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,2004円,148分,101.8%,2055件
1,550-599,1816円,147分,101.6%,1722件
2,600-649,1897円,146分,101.7%,1659件
3,650-699,2223円,142分,102.1%,1587件
4,700-749,2096円,141分,102%,1605件
5,750-799,2475円,138分,102.4%,1489件
6,800-849,2275円,136分,102.2%,1523件
7,850-899,2388円,134分,102.4%,1523件
8,900-949,2928円,132分,102.9%,1537件
9,950-999,2610円,129分,102.7%,1360件
10,1000-1049,3065円,125分,103.3%,1601件
11,1050-1099,3321円,123分,103.6%,1630件
12,1100-1149,3566円,121分,103.9%,1550件
13,1150-1199,3868円,119分,104.3%,1489件
14,1200-1249,4016円,118分,104.5%,1423件
15,1250-1299,3636円,116分,104.2%,1452件
16,1300-1349,3897円,112分,104.6%,1328件
17,1350-1399,3906円,109分,104.8%,1259件
18,1400-1449,4522円,107分,105.6%,1208件
19,1450-1499,3925円,104分,105%,1218件
20,1500-1549,4640円,101分,106.1%,1210件
21,1550-1599,4392円,98分,105.9%,1188件
22,1600-1649,4610円,95分,106.5%,1108件
23,1650-1699,4754円,93分,106.8%,1054件
24,1700-1749,5359円,91分,107.9%,1097件
25,1750-1799,5423円,86分,108.4%,1046件
26,1800-1849,5440円,85分,108.6%,1026件
27,1850-1899,5687円,82分,109.3%,1046件
28,1900-1949,5735円,80分,109.6%,1014件
29,1950-1999,6098円,76分,110.7%,933件
30,2000-2049,6117円,71分,111.5%,969件
31,2050-2099,5808円,67分,111.6%,940件
32,2100-2149,5781円,62分,112.4%,870件
33,2150-2199,6600円,60分,114.8%,883件
34,2200-2249,6749円,57分,115.9%,863件
35,2250-2299,6567円,53分,116.5%,813件
36,2300-2349,6740円,50分,118.1%,825件
37,2350-2399,7385円,46分,121.3%,805件
38,2400-2449,7190円,44分,121.6%,773件
39,2450-2499,7524円,44分,123%,737件
40,2500-2549,8273円,42分,126.4%,702件
41,2550-2599,8481円,40分,128.2%,707件
42,2600-2649,8640円,39分,129.4%,654件
43,2650-2699,9306円,36分,134.3%,700件
44,2700-2749,9919円,35分,138.2%,634件
45,2750-2799,9719円,35分,137%,547件
