,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,10591円,107分,113.2%,289件
1,1450-1499,10278円,105分,113%,220件
2,1500-1549,9462円,98分,112.9%,239件
3,1550-1599,10977円,98分,114.9%,176件
4,1600-1649,10853円,93分,115.5%,192件
5,1650-1699,11677円,92分,116.9%,158件
6,1700-1749,10073円,86分,115.6%,156件
7,1750-1799,11693円,87分,118%,165件
8,1800-1849,11391円,84分,118.1%,134件
9,1850-1899,10651円,80分,117.8%,147件
10,1900-1949,12478円,74分,122.6%,162件
11,1950-1999,11097円,74分,120.1%,170件
12,2000-2049,11122円,71分,120.9%,152件
13,2050-2099,12415円,68分,124.2%,124件
14,2100-2149,11360円,64分,123.6%,132件
15,2150-2199,12839円,61分,128%,115件
16,2200-2249,12541円,59分,128.5%,130件
17,2250-2299,11750円,53分,129.5%,115件
18,2300-2349,11923円,47分,133.8%,118件
19,2350-2399,11792円,40分,139.6%,118件
20,2400-2449,11422円,38分,140.5%,119件
21,2450-2499,12156円,36分,144.6%,89件
22,2500-2549,13253円,34分,151.8%,97件
23,2550-2599,13380円,33分,153.5%,90件
24,2600-2649,12399円,34分,148.2%,85件
25,2650-2699,13561円,31分,157.9%,74件
26,2700-2749,14834円,30分,165.6%,87件
27,2750-2799,14885円,30分,167%,78件
28,2800-2849,14753円,29分,168.4%,80件
29,2850-2899,15357円,24分,185%,70件
30,2900-2949,15560円,24分,188.1%,75件
