,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,1266円,144分,101.2%,98件
1,550-599,574円,147分,100.5%,126件
2,600-649,1111円,146分,101%,155件
3,650-699,1168円,137分,101.1%,183件
4,700-749,-487円,140分,99.5%,226件
5,750-799,1858円,137分,101.8%,245件
6,800-849,1725円,135分,101.7%,273件
7,850-899,1940円,132分,102%,322件
8,900-949,1372円,132分,101.4%,338件
9,950-999,2349円,127分,102.5%,336件
10,1000-1049,2594円,125分,102.8%,364件
11,1050-1099,1554円,126分,101.6%,393件
12,1100-1149,1788円,123分,101.9%,437件
13,1150-1199,2830円,117分,103.2%,412件
14,1200-1249,3257円,119分,103.6%,425件
15,1250-1299,2766円,113分,103.3%,411件
16,1300-1349,3652円,107分,104.6%,405件
17,1350-1399,3157円,108分,103.9%,388件
18,1400-1449,3388円,107分,104.2%,401件
19,1450-1499,3622円,104分,104.7%,350件
20,1500-1549,2727円,101分,103.6%,330件
21,1550-1599,3717円,97分,105.1%,339件
22,1600-1649,3978円,95分,105.6%,339件
23,1650-1699,4245円,90分,106.3%,305件
24,1700-1749,3741円,87分,105.7%,312件
25,1750-1799,4522円,88分,106.9%,307件
26,1800-1849,4656円,82分,107.6%,273件
27,1850-1899,5065円,82分,108.2%,243件
28,1900-1949,5160円,77分,108.9%,269件
29,1950-1999,6073円,72分,111.2%,234件
30,2000-2049,4515円,71分,108.5%,212件
31,2050-2099,5916円,66分,111.9%,192件
32,2100-2149,5257円,62分,111.4%,219件
33,2150-2199,5423円,59分,112.3%,212件
34,2200-2249,6358円,54分,115.8%,199件
35,2250-2299,6419円,53分,116.1%,194件
36,2300-2349,6004円,50分,116%,184件
37,2350-2399,7120円,45分,121.3%,172件
38,2400-2449,6537円,47分,118.6%,168件
39,2450-2499,7393円,43分,122.8%,147件
40,2500-2549,7529円,43分,123.2%,162件
41,2550-2599,8058円,40分,126.6%,145件
42,2600-2649,8560円,38分,130.2%,144件
43,2650-2699,9225円,36分,133.8%,171件
44,2700-2749,9415円,35分,136.1%,145件
45,2750-2799,10618円,32分,144.9%,132件
46,2800-2849,12025円,28分,156.6%,136件
47,2850-2899,12400円,27分,161.1%,124件
48,2900-2949,13094円,23分,176.6%,108件
