,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,3886円,125分,104.2%,2449件
1,1150-1199,4389円,121分,104.8%,2307件
2,1200-1249,4507円,117分,105.2%,2250件
3,1250-1299,4532円,116分,105.2%,2137件
4,1300-1349,4705円,113分,105.5%,2100件
5,1350-1399,4867円,110分,105.9%,2093件
6,1400-1449,4606円,108分,105.7%,2079件
7,1450-1499,4802円,104分,106.2%,1951件
8,1500-1549,5038円,103分,106.5%,1882件
9,1550-1599,5446円,100分,107.2%,1949件
10,1600-1649,5570円,97分,107.7%,1820件
11,1650-1699,5659円,94分,108%,1841件
12,1700-1749,5660円,91分,108.3%,1845件
13,1750-1799,5346円,89分,108%,1704件
14,1800-1849,6014円,85分,109.4%,1645件
15,1850-1899,5621円,82分,109.2%,1663件
16,1900-1949,5794円,78分,109.8%,1623件
17,1950-1999,5606円,74分,110.1%,1516件
18,2000-2049,6294円,71分,111.8%,1554件
19,2050-2099,6589円,68分,112.9%,1482件
20,2100-2149,6429円,65分,113.2%,1458件
21,2150-2199,6257円,62分,113.6%,1415件
22,2200-2249,6642円,58分,115.2%,1415件
23,2250-2299,6788円,55分,116.5%,1367件
24,2300-2349,6801円,52分,117.4%,1262件
25,2350-2399,7338円,48分,120.5%,1279件
26,2400-2449,7171円,47分,120.2%,1228件
27,2450-2499,7669円,45分,122.5%,1206件
28,2500-2549,8211円,43分,125.5%,1217件
29,2550-2599,8685円,42分,127.7%,1171件
30,2600-2649,8584円,42分,127.4%,938件
