,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,6006円,133分,106%,50件
1,850-899,3225円,135分,103.2%,54件
2,900-949,3911円,136分,103.8%,61件
3,950-999,3980円,131分,104%,79件
4,1000-1049,4157円,127分,104.4%,82件
5,1050-1099,3781円,128分,103.9%,101件
6,1100-1149,5091円,129分,105.3%,116件
7,1150-1199,4461円,122分,104.9%,122件
8,1200-1249,5385円,112分,106.4%,130件
9,1250-1299,5488円,116分,106.3%,135件
10,1300-1349,5479円,108分,106.8%,127件
11,1350-1399,4948円,109分,106%,135件
12,1400-1449,3548円,108分,104.4%,154件
13,1450-1499,4448円,104分,105.7%,138件
14,1500-1549,5201円,100分,106.9%,173件
15,1550-1599,5288円,97分,107.2%,152件
16,1600-1649,5920円,97分,108.1%,166件
17,1650-1699,6570円,95分,109.2%,161件
18,1700-1749,6036円,90分,108.9%,139件
19,1750-1799,5106円,86分,107.9%,165件
20,1800-1849,5792円,81分,109.5%,173件
21,1850-1899,5402円,80分,109%,155件
22,1900-1949,6836円,77分,111.8%,147件
23,1950-1999,6079円,74分,110.9%,119件
24,2000-2049,4613円,73分,108.4%,123件
25,2050-2099,6654円,69分,112.8%,123件
26,2100-2149,6850円,67分,113.7%,109件
27,2150-2199,6940円,59分,115.6%,132件
28,2200-2249,6824円,57分,116%,104件
29,2250-2299,7442円,51分,119.4%,103件
30,2300-2349,6834円,51分,117.7%,111件
31,2350-2399,7543円,47分,121.6%,98件
32,2400-2449,7710円,46分,122.5%,82件
33,2450-2499,7623円,45分,122.5%,95件
34,2500-2549,8184円,43分,125.3%,94件
35,2550-2599,7852円,42分,124.9%,80件
36,2600-2649,9625円,39分,133.3%,75件
37,2650-2699,9800円,38分,134.8%,66件
38,2700-2749,10804円,34分,143%,68件
39,2750-2799,11484円,34分,145.4%,93件
40,2800-2849,11904円,30分,153.2%,76件
41,2850-2899,13347円,27分,166.3%,61件
42,2900-2949,14566円,24分,182.4%,60件
