,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,7816円,112分,109.3%,727件
1,1350-1399,8852円,108分,110.9%,738件
2,1400-1449,9046円,107分,111.2%,709件
3,1450-1499,8170円,106分,110.2%,716件
4,1500-1549,8293円,100分,111%,677件
5,1550-1599,7570円,97分,110.4%,596件
6,1600-1649,8888円,96分,112.3%,587件
7,1650-1699,7928円,92分,111.5%,602件
8,1700-1749,8554円,90分,112.7%,576件
9,1750-1799,8373円,87分,112.8%,606件
10,1800-1849,8908円,84分,114.2%,532件
11,1850-1899,9474円,81分,115.7%,508件
12,1900-1949,9378円,79分,115.8%,536件
13,1950-1999,9524円,76分,116.7%,509件
14,2000-2049,9240円,72分,117.1%,482件
15,2050-2099,9818円,71分,118.5%,516件
16,2100-2149,9753円,67分,119.6%,506件
17,2150-2199,10059円,63分,121.4%,437件
18,2200-2249,9631円,56分,122.9%,442件
19,2250-2299,9248円,50分,124.7%,435件
20,2300-2349,9660円,45分,128.9%,428件
21,2350-2399,10021円,43分,131%,402件
22,2400-2449,9767円,42分,130.9%,404件
23,2450-2499,9869円,41分,132.4%,406件
24,2500-2549,10445円,39分,135.7%,419件
25,2550-2599,11022円,37分,139.5%,372件
26,2600-2649,11188円,36分,141%,374件
27,2650-2699,11573円,35分,143.5%,366件
28,2700-2749,11898円,34分,146.6%,334件
29,2750-2799,13021円,31分,155.8%,363件
30,2800-2849,13135円,29分,160.4%,331件
31,2850-2899,13495円,26分,169.2%,307件
32,2900-2949,14438円,24分,181.4%,285件
