,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,4038円,129分,104.2%,1854件
1,1050-1099,4261円,128分,104.4%,1723件
2,1100-1149,3869円,122分,104.2%,1605件
3,1150-1199,4542円,121分,105%,1615件
4,1200-1249,4620円,118分,105.2%,1513件
5,1250-1299,4672円,118分,105.3%,1436件
6,1300-1349,4597円,114分,105.4%,1493件
7,1350-1399,5251円,110分,106.4%,1463件
8,1400-1449,4458円,107分,105.6%,1346件
9,1450-1499,5364円,105分,106.8%,1168件
10,1500-1549,5373円,104分,106.9%,1192件
11,1550-1599,5480円,101分,107.2%,1206件
12,1600-1649,5260円,96分,107.3%,1112件
13,1650-1699,5687円,93分,108.2%,1160件
14,1700-1749,5797円,90分,108.6%,1045件
15,1750-1799,6436円,87分,109.8%,1053件
16,1800-1849,5719円,83分,109.2%,1044件
17,1850-1899,5996円,81分,109.8%,949件
18,1900-1949,5962円,77分,110.3%,984件
19,1950-1999,5967円,77分,110.4%,939件
20,2000-2049,6425円,72分,111.9%,909件
21,2050-2099,6957円,69分,113.5%,850件
22,2100-2149,6704円,66分,113.6%,886件
23,2150-2199,7035円,63分,115%,791件
24,2200-2249,6579円,59分,114.8%,773件
25,2250-2299,6867円,56分,116.4%,717件
26,2300-2349,7294円,51分,119.1%,733件
27,2350-2399,7110円,48分,119.6%,717件
28,2400-2449,7434円,47分,121.1%,676件
29,2450-2499,8313円,45分,124.9%,734件
30,2500-2549,8799円,43分,127.5%,688件
31,2550-2599,8714円,41分,128%,676件
32,2600-2649,9594円,39分,132.4%,600件
33,2650-2699,10054円,38分,135.6%,592件
34,2700-2749,10835円,35分,141.2%,530件
35,2750-2799,11463円,33分,146%,482件
36,2800-2849,12479円,30分,155.6%,420件
37,2850-2899,13192円,27分,166.1%,364件
38,2900-2949,14128円,24分,178.6%,278件
