,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,202円,148分,100.2%,495件
1,550-599,1814円,147分,101.6%,544件
2,600-649,1434円,145分,101.3%,571件
3,650-699,1571円,144分,101.5%,639件
4,700-749,1338円,143分,101.3%,675件
5,750-799,2062円,138分,102%,685件
6,800-849,2123円,136分,102.1%,766件
7,850-899,1711円,135分,101.7%,770件
8,900-949,1859円,134分,101.8%,863件
9,950-999,2460円,129分,102.6%,889件
10,1000-1049,2285円,132分,102.3%,861件
11,1050-1099,2386円,126分,102.5%,861件
12,1100-1149,2806円,122分,103.1%,812件
13,1150-1199,2857円,122分,103.1%,748件
14,1200-1249,2725円,118分,103.1%,802件
15,1250-1299,3430円,114分,104%,745件
16,1300-1349,3217円,112分,103.8%,725件
17,1350-1399,2700円,111分,103.2%,688件
18,1400-1449,3297円,108分,104.1%,685件
19,1450-1499,3795円,104分,104.9%,651件
20,1500-1549,3997円,101分,105.3%,693件
21,1550-1599,4068円,100分,105.4%,640件
22,1600-1649,3970円,94分,105.6%,589件
23,1650-1699,4498円,93分,106.4%,537件
24,1700-1749,4874円,90分,107.2%,546件
25,1750-1799,5387円,85分,108.4%,474件
26,1800-1849,4302円,85分,106.8%,446件
27,1850-1899,5825円,81分,109.6%,429件
28,1900-1949,4795円,77分,108.3%,426件
29,1950-1999,5145円,74分,109.3%,436件
30,2000-2049,5609円,70分,110.7%,426件
31,2050-2099,5518円,67分,110.9%,396件
32,2100-2149,5179円,65分,110.6%,376件
33,2150-2199,6115円,60分,113.5%,363件
34,2200-2249,5411円,59分,112.2%,355件
35,2250-2299,6526円,55分,115.9%,312件
36,2300-2349,5598円,52分,114.4%,330件
37,2350-2399,6395円,48分,117.7%,315件
38,2400-2449,6958円,45分,120.5%,318件
39,2450-2499,7171円,45分,121.1%,376件
40,2500-2549,7289円,44分,122.2%,300件
41,2550-2599,8078円,42分,125.9%,274件
42,2600-2649,8863円,40分,129.9%,282件
43,2650-2699,9674円,37分,134.6%,271件
44,2700-2749,10034円,35分,138.3%,249件
45,2750-2799,10955円,31分,146.4%,236件
46,2800-2849,12149円,30分,154%,231件
47,2850-2899,13055円,26分,166.7%,238件
48,2900-2949,14089円,23分,181.7%,187件
