,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,5814円,106分,107.3%,841件
1,1500-1549,5904円,105分,107.5%,773件
2,1550-1599,5627円,99分,107.5%,719件
3,1600-1649,6098円,98分,108.3%,658件
4,1650-1699,6427円,95分,109%,651件
5,1700-1749,7086円,90分,110.5%,592件
6,1750-1799,6212円,88分,109.4%,549件
7,1800-1849,7161円,86分,111.1%,529件
8,1850-1899,6603円,82分,110.7%,533件
9,1900-1949,6564円,79分,111.1%,532件
10,1950-1999,6676円,74分,112%,511件
11,2000-2049,6909円,72分,112.8%,498件
12,2050-2099,6525円,69分,112.6%,468件
13,2100-2149,7518円,65分,115.5%,446件
14,2150-2199,6557円,64分,113.6%,442件
15,2200-2249,7624円,60分,117.1%,399件
16,2250-2299,6440円,56分,115.3%,404件
17,2300-2349,7179円,52分,118.3%,387件
18,2350-2399,7786円,48分,121.8%,395件
19,2400-2449,7599円,48分,121.1%,451件
20,2450-2499,7874円,46分,122.8%,360件
21,2500-2549,8869円,43分,127.3%,333件
22,2550-2599,9186円,43分,128.5%,335件
23,2600-2649,10159円,40分,134.2%,338件
24,2650-2699,10478円,38分,136.9%,309件
25,2700-2749,11218円,35分,143.1%,298件
26,2750-2799,12245円,34分,148.3%,284件
27,2800-2849,12977円,30分,157.4%,290件
28,2850-2899,14163円,27分,169.8%,255件
29,2900-2949,14706円,25分,178.6%,187件
