,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,6104円,105分,107.8%,643件
1,1550-1599,6777円,99分,109.1%,654件
2,1600-1649,6694円,96分,109.3%,634件
3,1650-1699,7366円,95分,110.3%,532件
4,1700-1749,6729円,92分,109.7%,519件
5,1750-1799,7217円,89分,110.8%,531件
6,1800-1849,6761円,86分,110.5%,508件
7,1850-1899,6772円,82分,111%,508件
8,1900-1949,7273円,78分,112.4%,475件
9,1950-1999,7378円,75分,113.1%,452件
10,2000-2049,6875円,71分,113%,451件
11,2050-2099,7175円,68分,114%,434件
12,2100-2149,7170円,63分,115.1%,430件
13,2150-2199,7574円,63分,116.1%,399件
14,2200-2249,7447円,58分,117.1%,394件
15,2250-2299,7667円,53分,119.1%,378件
16,2300-2349,7833円,51分,120.4%,381件
17,2350-2399,8233円,48分,122.8%,346件
18,2400-2449,7981円,48分,122.3%,327件
19,2450-2499,8306円,45分,124.4%,315件
20,2500-2549,9156円,44分,127.9%,333件
21,2550-2599,9239円,43分,129%,305件
22,2600-2649,9909円,40分,132.8%,280件
23,2650-2699,10565円,38分,137%,318件
24,2700-2749,11370円,36分,142.7%,289件
25,2750-2799,11763円,33分,148.2%,306件
26,2800-2849,12975円,30分,157.3%,268件
27,2850-2899,13692円,27分,168.4%,260件
28,2900-2949,14777円,24分,181.9%,212件
