,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,3361円,138分,103.2%,1363件
1,800-849,2562円,139分,102.5%,1633件
2,850-899,3089円,134分,103.1%,1597件
3,900-949,2928円,132分,103%,1616件
4,950-999,3567円,130分,103.7%,1472件
5,1000-1049,3566円,127分,103.8%,1455件
6,1050-1099,3634円,126分,103.8%,1274件
7,1100-1149,3640円,123分,104%,1241件
8,1150-1199,3723円,123分,104%,1110件
9,1200-1249,3506円,117分,104%,1065件
10,1250-1299,4096円,116分,104.7%,1073件
11,1300-1349,4268円,113分,105%,992件
12,1350-1399,4019円,111分,104.8%,938件
13,1400-1449,4637円,107分,105.8%,990件
14,1450-1499,5158円,103分,106.7%,995件
15,1500-1549,4563円,102分,106%,900件
16,1550-1599,5276円,100分,107%,760件
17,1600-1649,4940円,97分,106.8%,778件
18,1650-1699,5265円,94分,107.4%,786件
19,1700-1749,4754円,91分,107%,739件
20,1750-1799,5256円,88分,108%,768件
21,1800-1849,5514円,84分,108.7%,700件
22,1850-1899,5962円,81分,109.8%,680件
23,1900-1949,5615円,76分,109.9%,677件
24,1950-1999,5701円,75分,110.1%,619件
25,2000-2049,5789円,70分,111%,634件
26,2050-2099,5596円,70分,110.7%,594件
27,2100-2149,6290円,65分,112.8%,586件
28,2150-2199,6851円,61分,115%,573件
29,2200-2249,6556円,59分,114.8%,578件
30,2250-2299,6491円,55分,115.7%,501件
31,2300-2349,6975円,52分,117.9%,514件
32,2350-2399,6600円,49分,117.9%,463件
33,2400-2449,7140円,47分,120.4%,474件
34,2450-2499,7573円,45分,122.6%,460件
35,2500-2549,7980円,44分,124.4%,437件
36,2550-2599,8635円,42分,127.5%,469件
37,2600-2649,9549円,39分,132.9%,437件
38,2650-2699,9765円,37分,135.4%,471件
39,2700-2749,10720円,35分,140.8%,400件
40,2750-2799,11189円,33分,145.3%,381件
41,2800-2849,12211円,30分,154.9%,355件
42,2850-2899,12978円,27分,165.1%,327件
43,2900-2949,14123円,24分,179.6%,252件
