,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,-58円,153分,99.9%,553件
1,350-399,-849円,153分,99.3%,850件
2,400-449,-1085円,153分,99.1%,985件
3,450-499,83円,148分,100.1%,1097件
4,500-549,118円,147分,100.1%,1127件
5,550-599,283円,142分,100.3%,1159件
6,600-649,366円,143分,100.3%,1205件
7,650-699,-68円,142分,99.9%,1153件
8,700-749,600円,141分,100.6%,1220件
9,750-799,498円,137分,100.5%,1175件
10,800-849,1607円,134分,101.6%,1125件
11,850-899,448円,135分,100.4%,1331件
12,900-949,923円,130分,100.9%,1295件
13,950-999,998円,128分,101%,1341件
14,1000-1049,1793円,125分,101.9%,1192件
15,1050-1099,1524円,122分,101.7%,1180件
16,1100-1149,1718円,122分,101.9%,1052件
17,1150-1199,2049円,118分,102.3%,1028件
18,1200-1249,1761円,119分,102%,915件
19,1250-1299,1742円,112分,102.1%,861件
20,1300-1349,2344円,112分,102.8%,882件
21,1350-1399,2896円,108分,103.6%,801件
22,1400-1449,2298円,107分,102.9%,754件
23,1450-1499,2562円,105分,103.3%,789件
24,1500-1549,3500円,99分,104.7%,802件
25,1550-1599,3128円,96分,104.3%,748件
26,1600-1649,3865円,95分,105.4%,629件
27,1650-1699,3724円,92分,105.4%,630件
28,1700-1749,3966円,90分,105.9%,628件
29,1750-1799,3590円,87分,105.5%,612件
30,1800-1849,3902円,83分,106.3%,615件
31,1850-1899,4343円,79分,107.3%,569件
32,1900-1949,4401円,77分,107.6%,546件
33,1950-1999,4532円,71分,108.5%,542件
34,2000-2049,4667円,69分,109%,511件
35,2050-2099,4540円,66分,109.2%,508件
36,2100-2149,4847円,65分,109.9%,488件
37,2150-2199,5225円,60分,111.6%,476件
38,2200-2249,5618円,56分,113.4%,462件
39,2250-2299,5752円,54分,114.1%,462件
40,2300-2349,5998円,50分,116%,422件
41,2350-2399,5977円,49分,116.4%,407件
42,2400-2449,6035円,46分,117.4%,372件
43,2450-2499,6853円,44分,120.6%,386件
44,2500-2549,7066円,43分,122.1%,371件
45,2550-2599,7707円,41分,125%,358件
46,2600-2649,8298円,39分,128.5%,389件
47,2650-2699,9008円,36分,133%,350件
48,2700-2749,9479円,34分,137.4%,372件
49,2750-2799,10508円,32分,144.1%,325件
50,2800-2849,11040円,29分,150.9%,307件
51,2850-2899,12082円,26分,162.7%,282件
52,2900-2949,12962円,22分,177.4%,247件
