,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,4223円,136分,104.2%,432件
1,800-849,4161円,135分,104.1%,455件
2,850-899,4643円,131分,104.7%,459件
3,900-949,4505円,134分,104.5%,476件
4,950-999,5195円,127分,105.4%,476件
5,1000-1049,4628円,128分,104.8%,444件
6,1050-1099,5869円,122分,106.4%,444件
7,1100-1149,5194円,124分,105.6%,543件
8,1150-1199,5397円,118分,106.1%,521件
9,1200-1249,5163円,116分,105.9%,558件
10,1250-1299,5955円,114分,106.9%,444件
11,1300-1349,5137円,109分,106.3%,467件
12,1350-1399,5803円,111分,107%,402件
13,1400-1449,5700円,106分,107.2%,405件
14,1450-1499,5785円,105分,107.3%,336件
15,1500-1549,5734円,99分,107.7%,329件
16,1550-1599,6741円,98分,109.1%,345件
17,1600-1649,6746円,94分,109.5%,290件
18,1650-1699,6475円,94分,109.2%,304件
19,1700-1749,6951円,90分,110.3%,324件
20,1750-1799,6639円,86分,110.3%,320件
21,1800-1849,6786円,86分,110.6%,314件
22,1850-1899,7031円,81分,111.6%,240件
23,1900-1949,7166円,77分,112.4%,255件
24,1950-1999,7900円,74分,114.2%,251件
25,2000-2049,8448円,71分,115.9%,254件
26,2050-2099,7229円,68分,114.3%,242件
27,2100-2149,7916円,65分,116.3%,230件
28,2150-2199,8028円,59分,118.2%,227件
29,2200-2249,7818円,53分,119.5%,232件
30,2250-2299,7939円,50分,121.2%,207件
31,2300-2349,8531円,46分,124.9%,203件
32,2350-2399,8389円,45分,124.6%,187件
33,2400-2449,8447円,43分,126.4%,187件
34,2450-2499,9481円,41分,131.1%,171件
35,2500-2549,9405円,41分,130.2%,177件
36,2550-2599,10136円,40分,133.5%,159件
37,2600-2649,10282円,39分,135%,164件
38,2650-2699,10459円,36分,138.2%,157件
39,2700-2749,10948円,35分,141.8%,158件
40,2750-2799,11605円,32分,147.7%,136件
41,2800-2849,12455円,30分,155.9%,125件
42,2850-2899,13255円,27分,165.8%,157件
43,2900-2949,14084円,23分,181.3%,128件
