,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,-451円,156分,99.6%,3988件
1,400-449,-361円,154分,99.7%,3750件
2,450-499,-96円,151分,99.9%,3599件
3,500-549,-152円,149分,99.9%,3186件
4,550-599,155円,148分,100.1%,3101件
5,600-649,636円,145分,100.6%,2912件
6,650-699,781円,144分,100.7%,2750件
7,700-749,698円,140分,100.7%,4989件
8,750-799,707円,140分,100.7%,2869件
9,800-849,613円,137分,100.6%,2916件
10,850-899,981円,135分,101%,2436件
11,900-949,1151円,132分,101.2%,2233件
12,950-999,1209円,130分,101.2%,2151件
13,1000-1049,978円,128分,101%,2086件
14,1050-1099,1320円,124分,101.4%,2003件
15,1100-1149,1883円,121分,102.1%,2061件
16,1150-1199,2522円,120分,102.8%,1888件
17,1200-1249,2023円,118分,102.3%,1911件
18,1250-1299,2680円,113分,103.1%,1900件
19,1300-1349,1909円,113分,102.2%,1791件
20,1350-1399,2221円,110分,102.7%,1836件
21,1400-1449,2933円,107分,103.7%,1730件
22,1450-1499,3117円,104分,104%,1749件
23,1500-1549,3152円,102分,104.1%,1625件
24,1550-1599,3326円,98分,104.5%,1633件
25,1600-1649,3669円,97分,105.1%,1540件
26,1650-1699,3228円,93分,104.6%,1511件
27,1700-1749,3682円,90分,105.4%,1446件
28,1750-1799,4070円,87分,106.3%,1456件
29,1800-1849,3676円,84分,105.9%,1403件
30,1850-1899,3869円,81分,106.4%,1368件
31,1900-1949,3915円,76分,106.8%,1373件
32,1950-1999,4659円,74分,108.4%,1330件
33,2000-2049,4521円,71分,108.5%,1312件
34,2050-2099,4882円,69分,109.5%,1268件
35,2100-2149,4890円,66分,109.9%,1169件
36,2150-2199,4585円,62分,109.9%,1164件
37,2200-2249,5440円,59分,112.3%,1147件
38,2250-2299,5568円,55分,113.6%,1147件
39,2300-2349,5705円,52分,114.7%,1061件
40,2350-2399,5788円,48分,115.9%,1096件
41,2400-2449,6384円,47分,118.2%,1015件
42,2450-2499,6892円,45分,120.3%,1015件
43,2500-2549,7277円,44分,122.2%,954件
44,2550-2599,7955円,42分,125.2%,853件
45,2600-2649,8532円,39分,129.3%,708件
46,2650-2699,9062円,37分,132.3%,631件
47,2700-2749,9644円,35分,137.2%,473件
48,2750-2799,10621円,32分,143.8%,370件
49,2800-2849,11387円,29分,152.5%,317件
50,2850-2899,12819円,26分,165.8%,264件
51,2900-2949,13160円,24分,173.6%,192件
