,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,2004円,144分,101.9%,1159件
1,600-649,2096円,145分,101.9%,1205件
2,650-699,1626円,143分,101.5%,1153件
3,700-749,2314円,142分,102.2%,1220件
4,750-799,2152円,138分,102.1%,1175件
5,800-849,3271円,136分,103.2%,1125件
6,850-899,2088円,137分,102%,1331件
7,900-949,2508円,131分,102.6%,1295件
8,950-999,2558円,129分,102.6%,1341件
9,1000-1049,3347円,126分,103.5%,1192件
10,1050-1099,3026円,123分,103.3%,1180件
11,1100-1149,3236円,124分,103.5%,1052件
12,1150-1199,3523円,120分,103.9%,1028件
13,1200-1249,3226円,120分,103.6%,915件
14,1250-1299,3113円,113分,103.7%,861件
15,1300-1349,3735円,113分,104.4%,882件
16,1350-1399,4257円,109分,105.2%,801件
17,1400-1449,3622円,108分,104.5%,754件
18,1450-1499,3877円,106分,104.9%,789件
19,1500-1549,4764円,100分,106.4%,802件
20,1550-1599,4347円,98分,105.9%,748件
21,1600-1649,5102円,97分,107%,629件
22,1650-1699,4907円,93分,107%,630件
23,1700-1749,5135円,91分,107.5%,628件
24,1750-1799,4693円,88分,107.1%,612件
25,1800-1849,4963円,84分,107.9%,615件
26,1850-1899,5363円,80分,108.9%,569件
27,1900-1949,5407円,78分,109.3%,546件
28,1950-1999,5457円,72分,110.1%,542件
29,2000-2049,5571円,70分,110.6%,511件
30,2050-2099,5391円,67分,110.7%,508件
31,2100-2149,5692円,66分,111.5%,488件
32,2150-2199,6030円,61分,113.2%,476件
33,2200-2249,6386円,57分,115%,462件
34,2250-2299,6483円,55分,115.7%,462件
35,2300-2349,6670円,51分,117.6%,422件
36,2350-2399,6636円,49分,117.9%,407件
37,2400-2449,6677円,47分,119%,372件
38,2450-2499,7494円,45分,122.3%,386件
39,2500-2549,7707円,43分,123.7%,371件
40,2550-2599,8349円,42分,126.7%,358件
41,2600-2649,8940円,39分,130.3%,389件
42,2650-2699,9650円,37分,134.8%,350件
43,2700-2749,10121円,34分,139.3%,372件
44,2750-2799,11150円,32分,146%,325件
45,2800-2849,11681円,29分,152.8%,307件
46,2850-2899,12723円,26分,164.6%,282件
47,2900-2949,13603円,23分,179.2%,247件
