,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,3807円,123分,104.1%,1361件
1,1200-1249,4564円,119分,105.1%,1414件
2,1250-1299,5095円,117分,105.8%,1270件
3,1300-1349,4652円,115分,105.4%,1304件
4,1350-1399,4731円,111分,105.7%,1291件
5,1400-1449,4689円,109分,105.8%,1262件
6,1450-1499,4693円,106分,105.9%,1265件
7,1500-1549,5499円,103分,107.1%,1203件
8,1550-1599,5499円,99分,107.4%,1196件
9,1600-1649,5669円,98分,107.7%,1086件
10,1650-1699,5637円,94分,108%,1111件
11,1700-1749,5752円,93分,108.2%,1040件
12,1750-1799,5341円,89分,108%,1045件
13,1800-1849,5769円,86分,109%,973件
14,1850-1899,6078円,82分,109.9%,1013件
15,1900-1949,5868円,78分,110%,963件
16,1950-1999,6151円,75分,110.9%,934件
17,2000-2049,5890円,71分,111.1%,952件
18,2050-2099,6255円,69分,112.2%,892件
19,2100-2149,6250円,66分,112.6%,895件
20,2150-2199,6732円,63分,114.3%,909件
21,2200-2249,6717円,59分,115.2%,800件
22,2250-2299,6269円,55分,115.1%,799件
23,2300-2349,6827円,53分,117.3%,786件
24,2350-2399,7307円,49分,120%,791件
25,2400-2449,7700円,47分,121.7%,730件
26,2450-2499,7516円,46分,121.9%,755件
27,2500-2549,8469円,44分,125.9%,696件
28,2550-2599,8942円,43分,127.9%,679件
29,2600-2649,9325円,41分,130.7%,634件
30,2650-2699,9901円,39分,133.9%,574件
31,2700-2749,10817円,36分,140.5%,479件
32,2750-2799,11560円,33分,147%,412件
33,2800-2849,12131円,30分,154.4%,329件
34,2850-2899,13471円,27分,166.7%,242件
35,2900-2949,14349円,23分,182.7%,188件
