,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2509円,140分,102.4%,42件
1,750-799,4232円,138分,104.1%,56件
2,800-849,3379円,131分,103.4%,82件
3,850-899,4689円,134分,104.7%,75件
4,900-949,3243円,128分,103.4%,83件
5,950-999,3994円,135分,103.9%,91件
6,1000-1049,3052円,128分,103.2%,111件
7,1050-1099,3452円,125分,103.7%,99件
8,1100-1149,4344円,121分,104.8%,119件
9,1150-1199,5122円,116分,105.9%,145件
10,1200-1249,3891円,118分,104.4%,128件
11,1250-1299,4843円,118分,105.5%,160件
12,1300-1349,4741円,116分,105.4%,148件
13,1350-1399,4638円,107分,105.8%,163件
14,1400-1449,4078円,110分,104.9%,193件
15,1450-1499,4937円,106分,106.2%,180件
16,1500-1549,5159円,102分,106.7%,150件
17,1550-1599,4554円,103分,105.9%,158件
18,1600-1649,5364円,96分,107.5%,157件
19,1650-1699,5288円,95分,107.4%,178件
20,1700-1749,6913円,87分,110.5%,181件
21,1750-1799,4165円,89分,106.3%,156件
22,1800-1849,7494円,82分,112.2%,164件
23,1850-1899,6901円,80分,111.5%,156件
24,1900-1949,6087円,77分,110.5%,131件
25,1950-1999,5818円,74分,110.6%,137件
26,2000-2049,6481円,67分,112.8%,127件
27,2050-2099,7396円,65分,115.2%,139件
28,2100-2149,7257円,63分,115.3%,102件
29,2150-2199,8219円,59分,118.5%,112件
30,2200-2249,7158円,53分,118.2%,94件
31,2250-2299,7773円,53分,119.6%,100件
32,2300-2349,6757円,48分,118.6%,96件
33,2350-2399,7514円,46分,121.9%,104件
34,2400-2449,6443円,49分,117.4%,94件
35,2450-2499,8420円,42分,126.6%,87件
36,2500-2549,8481円,42分,126.9%,92件
37,2550-2599,8586円,41分,128.2%,90件
38,2600-2649,8712円,40分,129.2%,85件
39,2650-2699,9912円,35分,138.2%,69件
40,2700-2749,9798円,34分,138.2%,86件
41,2750-2799,10919円,33分,144%,75件
42,2800-2849,12178円,29分,156.9%,71件
43,2850-2899,12710円,26分,165.3%,52件
44,2900-2949,14183円,23分,181.1%,63件
