,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,5303円,110分,106.4%,589件
1,1400-1449,5135円,110分,106.2%,583件
2,1450-1499,5725円,107分,107.2%,598件
3,1500-1549,6084円,102分,107.9%,542件
4,1550-1599,6182円,100分,108.3%,573件
5,1600-1649,6052円,99分,108.2%,544件
6,1650-1699,5738円,93分,108.2%,473件
7,1700-1749,6567円,92分,109.5%,444件
8,1750-1799,6709円,89分,110.1%,459件
9,1800-1849,7278円,85分,111.5%,393件
10,1850-1899,6047円,83分,109.7%,367件
11,1900-1949,7657円,79分,113%,357件
12,1950-1999,6612円,75分,111.7%,363件
13,2000-2049,6789円,72分,112.5%,367件
14,2050-2099,7188円,67分,114.2%,353件
15,2100-2149,7075円,66分,114.3%,329件
16,2150-2199,6647円,62分,114.2%,321件
17,2200-2249,7358円,58分,116.9%,300件
18,2250-2299,6644円,57分,115.7%,298件
19,2300-2349,7360円,52分,118.8%,246件
20,2350-2399,7322円,49分,119.9%,286件
21,2400-2449,8166円,46分,123.7%,266件
22,2450-2499,8400円,44分,125.4%,263件
23,2500-2549,8666円,44分,126.2%,309件
24,2550-2599,8695円,43分,127%,252件
25,2600-2649,9624円,40分,132.1%,228件
26,2650-2699,10513円,38分,137%,230件
27,2700-2749,11076円,36分,141%,221件
28,2750-2799,11781円,33分,147.1%,211件
29,2800-2849,12662円,30分,156.3%,187件
30,2850-2899,14107円,27分,168.5%,191件
31,2900-2949,14890円,24分,182.7%,168件
