,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,8014円,116分,109.2%,15件
1,1350-1399,9063円,95分,112.7%,18件
2,1400-1449,7471円,101分,109.8%,23件
3,1450-1499,9587円,104分,112.3%,13件
4,1500-1549,7379円,99分,109.9%,13件
5,1550-1599,9190円,98分,112.5%,21件
6,1600-1649,6665円,103分,108.7%,23件
7,1650-1699,9310円,89分,113.9%,33件
8,1700-1749,8831円,94分,112.6%,21件
9,1750-1799,8094円,94分,111.5%,26件
10,1800-1849,9685円,75分,117.1%,24件
11,1850-1899,9221円,75分,116.3%,27件
12,1900-1949,5365円,70分,110.2%,20件
13,1950-1999,9710円,74分,117.6%,26件
14,2000-2049,9800円,68分,119.2%,38件
15,2050-2099,10814円,63分,122.9%,31件
16,2100-2149,7836円,62分,116.8%,31件
17,2150-2199,9192円,58分,121.2%,32件
18,2200-2249,10259円,47分,128.9%,23件
19,2250-2299,9154円,46分,126.7%,27件
20,2300-2349,9189円,40分,130.8%,33件
21,2350-2399,10798円,44分,132.9%,34件
22,2400-2449,7108円,44分,121.6%,34件
23,2450-2499,7286円,44分,122%,23件
24,2500-2549,8384円,40分,128%,33件
25,2550-2599,7793円,40分,125.8%,39件
26,2600-2649,8646円,37分,131.5%,31件
27,2650-2699,9494円,34分,136.9%,22件
28,2700-2749,11147円,31分,147.7%,26件
29,2750-2799,10669円,31分,145.3%,21件
30,2800-2849,11795円,26分,160.4%,19件
31,2850-2899,12217円,25分,165.3%,23件
32,2900-2949,14336円,23分,181.4%,23件
