,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1600-1649,9078円,97分,112.5%,18件
1,1650-1699,7268円,97分,109.9%,22件
2,1700-1749,8934円,83分,114.4%,26件
3,1750-1799,9223円,92分,113.3%,18件
4,1800-1849,8495円,89分,112.7%,24件
5,1850-1899,10120円,75分,118%,22件
6,1900-1949,9228円,72分,117.2%,23件
7,1950-1999,5954円,65分,112.2%,19件
8,2000-2049,9206円,69分,117.7%,20件
9,2050-2099,9955円,67分,119.8%,32件
10,2100-2149,10984円,58分,125.2%,26件
11,2150-2199,8405円,57分,119.6%,29件
12,2200-2249,8747円,51分,122.7%,26件
13,2250-2299,9659円,46分,127.7%,16件
14,2300-2349,9650円,41分,131%,25件
15,2350-2399,9229円,35分,135.5%,28件
16,2400-2449,9171円,39分,131.2%,22件
17,2450-2499,7471円,42分,123.6%,31件
18,2500-2549,7091円,43分,121.7%,20件
19,2550-2599,8991円,38分,131.7%,30件
20,2600-2649,7562円,40分,125.3%,32件
21,2650-2699,9900円,32分,140.8%,31件
22,2700-2749,10437円,30分,145.7%,21件
23,2750-2799,10931円,30分,148.8%,20件
24,2800-2849,11556円,29分,153.2%,18件
25,2850-2899,12416円,24分,168.3%,14件
26,2900-2949,12523円,22分,176.9%,17件
