,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,3779円,114分,104.4%,22件
1,1150-1199,7930円,122分,108.7%,24件
2,1200-1249,7103円,109分,108.7%,33件
3,1250-1299,10419円,110分,112.7%,30件
4,1300-1349,6919円,109分,108.5%,33件
5,1350-1399,6326円,101分,108.3%,31件
6,1400-1449,8243円,99分,111.1%,41件
7,1450-1499,8125円,95分,111.4%,42件
8,1500-1549,8902円,96分,112.3%,47件
9,1550-1599,9429円,98分,112.8%,55件
10,1600-1649,7175円,97分,109.8%,49件
11,1650-1699,8507円,89分,112.7%,63件
12,1700-1749,7492円,92分,110.8%,60件
13,1750-1799,9397円,84分,114.9%,66件
14,1800-1849,9866円,78分,116.8%,57件
15,1850-1899,7974円,86分,112.4%,55件
16,1900-1949,10141円,75分,118%,52件
17,1950-1999,8329円,78分,114.3%,58件
18,2000-2049,9368円,71分,117.6%,58件
19,2050-2099,8149円,67分,116.3%,51件
20,2100-2149,10444円,59分,123.4%,42件
21,2150-2199,10835円,62分,123.3%,58件
22,2200-2249,8204円,54分,120.4%,36件
23,2250-2299,7809円,53分,119.8%,47件
24,2300-2349,10344円,45分,130.4%,48件
25,2350-2399,11026円,38分,138.4%,41件
26,2400-2449,8189円,44分,124.7%,31件
27,2450-2499,11336円,36分,142.3%,33件
28,2500-2549,10980円,33分,145%,28件
29,2550-2599,11650円,34分,145.1%,31件
30,2600-2649,11372円,35分,143.7%,28件
31,2650-2699,12219円,33分,149.6%,38件
32,2700-2749,12337円,30分,155%,32件
33,2750-2799,12339円,32分,152%,28件
34,2800-2849,12754円,28分,160.3%,26件
35,2850-2899,13345円,26分,169.1%,31件
36,2900-2949,13755円,22分,184.6%,28件
