,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2066円,137分,102%,5136件
1,750-799,2604円,135分,102.6%,5425件
2,800-849,2564円,133分,102.6%,5057件
3,850-899,2904円,130分,103%,5010件
4,900-949,2908円,129分,103%,4745件
5,950-999,2787円,126分,102.9%,4653件
6,1000-1049,3046円,124分,103.3%,4441件
7,1050-1099,3281円,121分,103.6%,4329件
8,1100-1149,3384円,120分,103.8%,4157件
9,1150-1199,3723円,116分,104.3%,4100件
10,1200-1249,3569円,114分,104.2%,4064件
11,1250-1299,3524円,113分,104.2%,3954件
12,1300-1349,3760円,109分,104.6%,3805件
13,1350-1399,3987円,107分,105%,3801件
14,1400-1449,4364円,105分,105.5%,3716件
15,1450-1499,4322円,102分,105.7%,3647件
16,1500-1549,4496円,100分,106%,3522件
17,1550-1599,4556円,97分,106.3%,3467件
18,1600-1649,4552円,94分,106.5%,3373件
19,1650-1699,4745円,92分,106.9%,3216件
20,1700-1749,4542円,89分,106.8%,3276件
21,1750-1799,5008円,85分,107.8%,3225件
22,1800-1849,4775円,82分,107.8%,2984件
23,1850-1899,5468円,79分,109.3%,3048件
24,1900-1949,5529円,76分,109.7%,2970件
25,1950-1999,5350円,73分,109.7%,2867件
26,2000-2049,5454円,71分,110.3%,2784件
27,2050-2099,5635円,67分,111.1%,2706件
28,2100-2149,5707円,64分,111.9%,2647件
29,2150-2199,6137円,60分,113.6%,2543件
30,2200-2249,6421円,57分,115%,2522件
31,2250-2299,6342円,54分,115.5%,2456件
32,2300-2349,6696円,51分,117.6%,2365件
33,2350-2399,6857円,48分,119.1%,2424件
34,2400-2449,7171円,46分,120.9%,2266件
35,2450-2499,7187円,45分,121.5%,1926件
