,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,5813円,107分,107.3%,475件
1,1450-1499,6631円,105分,108.5%,498件
2,1500-1549,7087円,104分,109.1%,428件
3,1550-1599,6505円,102分,108.5%,425件
4,1600-1649,7190円,97分,109.9%,466件
5,1650-1699,7251円,93分,110.4%,455件
6,1700-1749,7088円,91分,110.4%,444件
7,1750-1799,7570円,89分,111.4%,353件
8,1800-1849,7498円,85分,111.8%,377件
9,1850-1899,7703円,82分,112.5%,346件
10,1900-1949,7751円,79分,113.1%,359件
11,1950-1999,7085円,75分,112.5%,344件
12,2000-2049,7917円,72分,114.7%,317件
13,2050-2099,7885円,68分,115.5%,316件
14,2100-2149,7595円,63分,116.1%,318件
15,2150-2199,7588円,60分,116.8%,295件
16,2200-2249,7903円,55分,119%,296件
17,2250-2299,8227円,54分,120.3%,278件
18,2300-2349,7469円,50分,119.8%,263件
19,2350-2399,8282円,46分,123.8%,254件
20,2400-2449,8696円,46分,125.3%,251件
21,2450-2499,9257円,45分,127.4%,229件
22,2500-2549,9353円,44分,128.4%,228件
23,2550-2599,9588円,42分,130.7%,232件
24,2600-2649,10216円,40分,134.1%,225件
25,2650-2699,10554円,38分,137.3%,208件
26,2700-2749,11372円,36分,142.4%,190件
27,2750-2799,12037円,33分,148.7%,219件
28,2800-2849,13080円,30分,158.5%,203件
29,2850-2899,13622円,26分,168.6%,213件
30,2900-2949,14759円,24分,182.1%,164件
