,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,607円,137分,100.6%,25件
1,700-749,2096円,121分,102.3%,39件
2,750-799,665円,148分,100.6%,52件
3,800-849,3686円,131分,103.8%,50件
4,850-899,1008円,133分,101%,54件
5,900-949,1675円,134分,101.7%,61件
6,950-999,1814円,129分,101.9%,79件
7,1000-1049,2027円,125分,102.2%,82件
8,1050-1099,1648円,126分,101.7%,101件
9,1100-1149,2885円,127分,103%,116件
10,1150-1199,2411円,120分,102.7%,122件
11,1200-1249,3453円,111分,104.2%,130件
12,1250-1299,3473円,114分,104.1%,135件
13,1300-1349,3623円,106分,104.5%,127件
14,1350-1399,3073円,108分,103.8%,135件
15,1400-1449,1791円,106分,102.3%,154件
16,1450-1499,2684円,103分,103.5%,138件
17,1500-1549,3509円,98分,104.8%,173件
18,1550-1599,3607円,96分,105%,152件
19,1600-1649,4224円,96分,105.9%,166件
20,1650-1699,4853円,94分,106.9%,161件
21,1700-1749,4461円,89分,106.7%,139件
22,1750-1799,3625円,85分,105.7%,165件
23,1800-1849,4372円,80分,107.3%,173件
24,1850-1899,4029円,79分,106.8%,155件
25,1900-1949,5442円,76分,109.6%,147件
26,1950-1999,4778円,73分,108.7%,119件
27,2000-2049,3410円,72分,106.3%,123件
28,2050-2099,5377円,68分,110.5%,123件
29,2100-2149,5631円,65分,111.5%,109件
30,2150-2199,5844円,58分,113.4%,132件
31,2200-2249,5773円,56分,113.7%,104件
32,2250-2299,6476円,50分,117.2%,103件
33,2300-2349,5891円,51分,115.6%,111件
34,2350-2399,6662円,46分,119.4%,98件
35,2400-2449,6827円,45分,120.3%,82件
36,2450-2499,6751円,44分,120.3%,95件
37,2500-2549,7312円,42分,123%,94件
38,2550-2599,6980円,41分,122.6%,80件
39,2600-2649,8753円,38分,130.9%,75件
40,2650-2699,8928円,37分,132.4%,66件
41,2700-2749,9932円,33分,140.4%,68件
42,2750-2799,10612円,33分,142.9%,93件
43,2800-2849,11032円,29分,150.6%,76件
44,2850-2899,12475円,26分,163.8%,61件
45,2900-2949,13694円,23分,180.1%,60件
