,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4301円,127分,104.5%,945件
1,1100-1149,5141円,122分,105.6%,1007件
2,1150-1199,4833円,122分,105.3%,846件
3,1200-1249,5323円,119分,106%,781件
4,1250-1299,5052円,116分,105.8%,747件
5,1300-1349,5623円,114分,106.6%,771件
6,1350-1399,5227円,111分,106.3%,670件
7,1400-1449,5842円,108分,107.2%,673件
8,1450-1499,6551円,105分,108.3%,620件
9,1500-1549,5740円,104分,107.4%,628件
10,1550-1599,6138円,100分,108.2%,670件
11,1600-1649,6040円,96分,108.4%,609件
12,1650-1699,6104円,94分,108.7%,614件
13,1700-1749,6764円,90分,110%,588件
14,1750-1799,7225円,88分,110.9%,564件
15,1800-1849,6601円,87分,110.1%,504件
16,1850-1899,7138円,82分,111.6%,551件
17,1900-1949,7843円,81分,112.9%,515件
18,1950-1999,7017円,74分,112.6%,505件
19,2000-2049,7169円,72分,113.2%,457件
20,2050-2099,7072円,68分,114%,463件
21,2100-2149,7791円,63分,116.5%,470件
22,2150-2199,8006円,60分,117.9%,460件
23,2200-2249,6957円,56分,116.6%,465件
24,2250-2299,7719円,53分,119.3%,439件
25,2300-2349,7796円,51分,120.4%,429件
26,2350-2399,8238円,47分,123.5%,444件
27,2400-2449,7878円,46分,123%,370件
28,2450-2499,8498円,44分,125.9%,429件
29,2500-2549,8896円,43分,127.3%,376件
30,2550-2599,9552円,41分,131.3%,379件
31,2600-2649,9861円,40分,132.6%,334件
32,2650-2699,9842円,38分,134.8%,367件
33,2700-2749,10667円,36分,139.8%,306件
34,2750-2799,11777円,33分,148.3%,325件
35,2800-2849,12479円,29分,156.9%,310件
36,2850-2899,13369円,27分,165.1%,278件
37,2900-2949,14521円,24分,179.2%,183件
