,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,4092円,123分,104.5%,2780件
1,1150-1199,4287円,119分,104.8%,2722件
2,1200-1249,4401円,119分,104.9%,2612件
3,1250-1299,4681円,116分,105.4%,2542件
4,1300-1349,4640円,112分,105.5%,2508件
5,1350-1399,4333円,111分,105.2%,2507件
6,1400-1449,4875円,106分,106.1%,2425件
7,1450-1499,4854円,105分,106.1%,2301件
8,1500-1549,5128円,102分,106.7%,2342件
9,1550-1599,5198円,99分,107%,2209件
10,1600-1649,5295円,97分,107.3%,2222件
11,1650-1699,5331円,94分,107.5%,2219件
12,1700-1749,5376円,91分,107.9%,2115件
13,1750-1799,5618円,89分,108.5%,1986件
14,1800-1849,5373円,85分,108.4%,2068件
15,1850-1899,5656円,81分,109.3%,2019件
16,1900-1949,5285円,78分,109.1%,1810件
17,1950-1999,6092円,74分,110.9%,1886件
18,2000-2049,6223円,71分,111.6%,1791件
19,2050-2099,6112円,68分,111.9%,1776件
20,2100-2149,6097円,65分,112.4%,1744件
21,2150-2199,6276円,62分,113.4%,1721件
22,2200-2249,6450円,59分,114.7%,1634件
23,2250-2299,6626円,55分,116%,1564件
24,2300-2349,7120円,51分,118.7%,1568件
25,2350-2399,6911円,49分,118.7%,1524件
26,2400-2449,7391円,46分,121.2%,1490件
27,2450-2499,7802円,44分,123.4%,1488件
28,2500-2549,8137円,44分,124.9%,1410件
29,2550-2599,8148円,43分,125.2%,1177件
