,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,7342円,126分,107.8%,47件
1,1150-1199,5661円,118分,106.4%,46件
2,1200-1249,6873円,117分,107.9%,63件
3,1250-1299,6388円,115分,107.4%,60件
4,1300-1349,6431円,116分,107.4%,73件
5,1350-1399,6593円,111分,107.9%,65件
6,1400-1449,6614円,106分,108.3%,70件
7,1450-1499,5843円,101分,107.7%,64件
8,1500-1549,6494円,98分,108.9%,74件
9,1550-1599,5261円,100分,107%,86件
10,1600-1649,6547円,94分,109.3%,88件
11,1650-1699,6962円,93分,110%,107件
12,1700-1749,6852円,90分,110.1%,90件
13,1750-1799,7590円,90分,111.2%,94件
14,1800-1849,8066円,87分,112.4%,88件
15,1850-1899,7208円,82分,111.7%,75件
16,1900-1949,7326円,76分,112.8%,104件
17,1950-1999,7049円,75分,112.5%,95件
18,2000-2049,6572円,71分,112.4%,85件
19,2050-2099,8363円,65分,117.3%,80件
20,2100-2149,6418円,64分,113.3%,63件
21,2150-2199,6357円,63分,113.5%,75件
22,2200-2249,6963円,59分,115.7%,54件
23,2250-2299,6456円,57分,115.2%,54件
24,2300-2349,7329円,49分,120%,60件
25,2350-2399,8639円,45分,125.4%,62件
26,2400-2449,7739円,46分,122.4%,47件
27,2450-2499,6880円,47分,119.4%,49件
28,2500-2549,9103円,43分,128.4%,59件
29,2550-2599,8955円,42分,128.7%,47件
30,2600-2649,9407円,40分,131.1%,57件
31,2650-2699,9495円,41分,131%,54件
32,2700-2749,10755円,36分,139.9%,42件
33,2750-2799,12037円,33分,148.6%,39件
34,2800-2849,12043円,30分,154.3%,37件
35,2850-2899,13279円,25分,170.5%,36件
36,2900-2949,14351円,25分,177.8%,47件
