,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,5015円,135分,104.9%,50件
1,900-949,6608円,128分,106.9%,47件
2,950-999,5975円,113分,107.1%,57件
3,1000-1049,3864円,122分,104.2%,87件
4,1050-1099,4693円,122分,105.1%,79件
5,1100-1149,6039円,120分,106.7%,83件
6,1150-1199,5578円,115分,106.5%,102件
7,1200-1249,3787円,120分,104.2%,103件
8,1250-1299,6542円,115分,107.6%,111件
9,1300-1349,7640円,110分,109.3%,125件
10,1350-1399,5828円,109分,107.1%,124件
11,1400-1449,4372円,105分,105.5%,150件
12,1450-1499,7000円,101分,109.2%,139件
13,1500-1549,6926円,104分,108.8%,151件
14,1550-1599,6993円,94分,109.9%,149件
15,1600-1649,8125円,89分,112.2%,155件
16,1650-1699,7601円,89分,111.4%,128件
17,1700-1749,7847円,90分,111.6%,131件
18,1750-1799,8156円,83分,113.1%,118件
19,1800-1849,7006円,81分,111.5%,126件
20,1850-1899,7481円,82分,112.1%,107件
21,1900-1949,7392円,72分,113.8%,105件
22,1950-1999,7834円,73分,114.4%,99件
23,2000-2049,7705円,70分,114.7%,111件
24,2050-2099,8209円,65分,116.8%,95件
25,2100-2149,9998円,60分,122.2%,79件
26,2150-2199,9944円,62分,121.3%,92件
27,2200-2249,8783円,56分,120.9%,76件
28,2250-2299,11083円,49分,130.2%,63件
29,2300-2349,7991円,49分,121.9%,62件
30,2350-2399,7991円,43分,124.6%,53件
31,2400-2449,7984円,41分,126%,73件
32,2450-2499,10586円,34分,141.1%,74件
33,2500-2549,10375円,34分,140.2%,67件
34,2550-2599,10108円,39分,135%,58件
35,2600-2649,10225円,38分,136%,50件
36,2650-2699,11931円,33分,148%,55件
37,2700-2749,11276円,32分,147.3%,56件
38,2750-2799,12768円,30分,156.3%,47件
39,2800-2849,12564円,28分,160.6%,57件
40,2850-2899,12964円,24分,171%,49件
41,2900-2949,12840円,22分,176.6%,36件
