,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1600-1649,10799円,99分,114.6%,18件
1,1650-1699,8908円,99分,112%,22件
2,1700-1749,10382円,84分,116.5%,26件
3,1750-1799,10859円,94分,115.4%,18件
4,1800-1849,10051円,91分,114.8%,24件
5,1850-1899,11528円,76分,120.2%,22件
6,1900-1949,10530円,73分,119.3%,23件
7,1950-1999,7064円,66分,114.3%,19件
8,2000-2049,10444円,71分,119.7%,20件
9,2050-2099,11230円,68分,121.9%,32件
10,2100-2149,12186円,59分,127.4%,26件
11,2150-2199,9452円,58分,121.6%,29件
12,2200-2249,9698円,52分,124.7%,26件
13,2250-2299,10639円,47分,130%,16件
14,2300-2349,10516円,42分,133.2%,25件
15,2350-2399,10002円,35分,137.7%,28件
16,2400-2449,9917円,40分,133.2%,22件
17,2450-2499,8217円,43分,125.6%,31件
18,2500-2549,7836円,44分,123.7%,20件
19,2550-2599,9737円,38分,133.7%,30件
20,2600-2649,8307円,40分,127.4%,32件
21,2650-2699,10646円,33分,143%,31件
22,2700-2749,11182円,31分,147.9%,21件
23,2750-2799,11677円,31分,151%,20件
24,2800-2849,12301円,30分,155.3%,18件
25,2850-2899,13162円,25分,170.4%,14件
26,2900-2949,13269円,22分,179.1%,17件
