,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,1996円,145分,101.8%,299件
1,500-549,1091円,148分,101%,501件
2,550-599,825円,146分,100.8%,594件
3,600-649,1952円,139分,101.9%,637件
4,650-699,1684円,140分,101.6%,635件
5,700-749,1641円,136分,101.6%,665件
6,750-799,1851円,137分,101.8%,658件
7,800-849,1664円,136分,101.6%,690件
8,850-899,2198円,132分,102.2%,688件
9,900-949,1832円,131分,101.9%,650件
10,950-999,2968円,127分,103.1%,623件
11,1000-1049,1907円,129分,102%,742件
12,1050-1099,2557円,121分,102.8%,745件
13,1100-1149,2450円,121分,102.7%,797件
14,1150-1199,3087円,119分,103.5%,673件
15,1200-1249,3033円,113分,103.6%,686件
16,1250-1299,3350円,116分,103.9%,632件
17,1300-1349,3435円,111分,104.1%,588件
18,1350-1399,3688円,111分,104.4%,515件
19,1400-1449,2994円,104分,103.8%,475件
20,1450-1499,3800円,102分,105%,498件
21,1500-1549,4262円,101分,105.6%,428件
22,1550-1599,3749円,100分,105%,425件
23,1600-1649,4506円,95分,106.3%,466件
24,1650-1699,4679円,91分,106.9%,455件
25,1700-1749,4581円,89分,106.9%,444件
26,1750-1799,5079円,86分,107.8%,353件
27,1800-1849,5128円,83分,108.3%,377件
28,1850-1899,5360円,80分,108.9%,346件
29,1900-1949,5511円,77分,109.6%,359件
30,1950-1999,5001円,74分,109.1%,344件
31,2000-2049,5881円,70分,111.2%,317件
32,2050-2099,5928円,66分,111.9%,316件
33,2100-2149,5816円,61分,112.7%,318件
34,2150-2199,5875円,59分,113.3%,295件
35,2200-2249,6316円,54分,115.6%,296件
36,2250-2299,6650円,53分,116.9%,278件
37,2300-2349,6010円,49分,116.3%,263件
38,2350-2399,6870円,45分,120.3%,254件
39,2400-2449,7306円,45分,121.9%,251件
40,2450-2499,7866円,44分,123.9%,229件
41,2500-2549,7963円,43分,124.9%,228件
42,2550-2599,8197円,40分,127%,232件
43,2600-2649,8826円,39分,130.4%,225件
44,2650-2699,9164円,37分,133.5%,208件
45,2700-2749,9981円,35分,138.6%,190件
46,2750-2799,10647円,32分,144.7%,219件
47,2800-2849,11690円,29分,154.5%,203件
48,2850-2899,12231円,25分,164.6%,213件
49,2900-2949,13368円,23分,178.4%,164件
