,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,4087円,130分,104.2%,117件
1,1050-1099,4891円,125分,105.2%,143件
2,1100-1149,5715円,121分,106.3%,176件
3,1150-1199,4951円,121分,105.5%,159件
4,1200-1249,5259円,121分,105.8%,197件
5,1250-1299,5256円,118分,105.9%,180件
6,1300-1349,5492円,112分,106.5%,209件
7,1350-1399,4498円,113分,105.3%,224件
8,1400-1449,5185円,109分,106.3%,211件
9,1450-1499,5749円,103分,107.4%,175件
10,1500-1549,5228円,107分,106.5%,185件
11,1550-1599,6080円,100分,108.1%,197件
12,1600-1649,5159円,99分,107%,199件
13,1650-1699,6745円,92分,109.8%,208件
14,1700-1749,4895円,90分,107.2%,188件
15,1750-1799,7343円,85分,111.5%,186件
16,1800-1849,7157円,85分,111.2%,185件
17,1850-1899,6209円,81分,110.3%,153件
18,1900-1949,6428円,78分,111%,169件
19,1950-1999,6995円,72分,112.9%,153件
20,2000-2049,7122円,70分,113.6%,161件
21,2050-2099,8134円,66分,116.3%,140件
22,2100-2149,8701円,63分,118.3%,137件
23,2150-2199,7732円,57分,118.1%,112件
24,2200-2249,7608円,57分,117.8%,120件
25,2250-2299,7711円,53分,119.3%,125件
26,2300-2349,7413円,51分,119.3%,120件
27,2350-2399,6024円,51分,115.7%,113件
28,2400-2449,8652円,45分,125.9%,112件
29,2450-2499,8273円,44分,125.1%,109件
30,2500-2549,8442円,43分,126.1%,106件
31,2550-2599,8803円,41分,128.6%,104件
32,2600-2649,9934円,38分,135%,92件
33,2650-2699,9352円,38分,133.1%,101件
34,2700-2749,10346円,36分,138.1%,91件
35,2750-2799,11586円,32分,148.3%,84件
36,2800-2849,12278円,30分,154.3%,65件
37,2850-2899,13237円,26分,167.3%,83件
38,2900-2949,13837円,26分,170.3%,72件
