,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,3938円,132分,104%,1827件
1,950-999,3607円,130分,103.7%,1742件
2,1000-1049,3722円,129分,103.9%,1532件
3,1050-1099,3687円,126分,103.9%,1481件
4,1100-1149,3930円,125分,104.2%,1354件
5,1150-1199,3569円,120分,104%,1272件
6,1200-1249,4244円,120分,104.7%,1289件
7,1250-1299,4379円,116分,105%,1209件
8,1300-1349,4183円,115分,104.8%,1134件
9,1350-1399,4603円,110分,105.6%,1211件
10,1400-1449,5169円,107分,106.5%,1196件
11,1450-1499,4376円,105分,105.6%,1068件
12,1500-1549,5223円,103分,106.8%,938件
13,1550-1599,5178円,100分,106.9%,960件
14,1600-1649,5275円,98分,107.2%,961件
15,1650-1699,4829円,94分,106.9%,886件
16,1700-1749,5299円,91分,107.8%,920件
17,1750-1799,5710円,88分,108.7%,852件
18,1800-1849,6096円,84分,109.7%,840件
19,1850-1899,5638円,79分,109.5%,833件
20,1900-1949,5715円,78分,109.8%,743件
21,1950-1999,5643円,74分,110.1%,773件
22,2000-2049,5693円,73分,110.3%,725件
23,2050-2099,6089円,69分,111.8%,715件
24,2100-2149,6928円,65分,114.2%,690件
25,2150-2199,6548円,62分,114%,708件
26,2200-2249,6440円,59分,114.6%,610件
27,2250-2299,6423円,56分,115.2%,610件
28,2300-2349,6656円,52分,116.9%,579件
29,2350-2399,6915円,49分,118.9%,565件
30,2400-2449,7180円,46分,120.7%,563件
31,2450-2499,7663円,46分,122.4%,545件
32,2500-2549,8513円,43分,126.2%,592件
33,2550-2599,8946円,41分,129%,532件
34,2600-2649,9238円,39分,131.3%,552件
35,2650-2699,10148円,37分,136.2%,488件
36,2700-2749,10501円,36分,138.9%,464件
37,2750-2799,11368円,33分,146.2%,427件
38,2800-2849,12101円,30分,153.3%,381件
39,2850-2899,13367円,27分,166%,337件
40,2900-2949,14045円,24分,178.9%,264件
