,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,250-299,-614円,159分,99.5%,9645件
1,300-349,-194円,157分,99.8%,5182件
2,350-399,-222円,154分,99.8%,3489件
3,400-449,203円,151分,100.2%,2932件
4,450-499,64円,151分,100.1%,2450件
5,500-549,426円,150分,100.4%,2392件
6,550-599,550円,145分,100.5%,2284件
7,600-649,502円,146分,100.5%,2246件
8,650-699,777円,141分,100.7%,2187件
9,700-749,724円,140分,100.7%,2193件
10,750-799,688円,137分,100.7%,2145件
11,800-849,1301円,136分,101.3%,2220件
12,850-899,1184円,134分,101.2%,2035件
13,900-949,1316円,130分,101.4%,2257件
14,950-999,1745円,128分,101.8%,2348件
15,1000-1049,2067円,126分,102.2%,2191件
16,1050-1099,2167円,123分,102.3%,2145件
17,1100-1149,2143円,122分,102.3%,2034件
18,1150-1199,1928円,120分,102.1%,2038件
19,1200-1249,2274円,117分,102.6%,1899件
20,1250-1299,2667円,112分,103.2%,1879件
21,1300-1349,2692円,112分,103.2%,1779件
22,1350-1399,2613円,109分,103.2%,1730件
23,1400-1449,3189円,106分,104%,1732件
24,1450-1499,2888円,104分,103.7%,1729件
25,1500-1549,3044円,100分,104.1%,1619件
26,1550-1599,3310円,98分,104.5%,1562件
27,1600-1649,3905円,96分,105.4%,1620件
28,1650-1699,3985円,92分,105.8%,1498件
29,1700-1749,4036円,90分,106%,1512件
30,1750-1799,4188円,87分,106.4%,1508件
31,1800-1849,3950円,85分,106.2%,1416件
32,1850-1899,4596円,82分,107.5%,1354件
33,1900-1949,4419円,77分,107.6%,1405件
34,1950-1999,4626円,73分,108.4%,1331件
35,2000-2049,4465円,69分,108.6%,1275件
36,2050-2099,5112円,66分,110.3%,1275件
37,2100-2149,5586円,63分,111.7%,1230件
38,2150-2199,5302円,60分,111.8%,1191件
39,2200-2249,5510円,57分,112.9%,1193件
40,2250-2299,5747円,54分,114.3%,1180件
41,2300-2349,6017円,50分,116%,1143件
42,2350-2399,6046円,48分,116.8%,1047件
43,2400-2449,6818円,44分,120.5%,1064件
44,2450-2499,6787円,44分,120.5%,1024件
45,2500-2549,7158円,43分,122.3%,986件
46,2550-2599,7587円,40分,125%,1018件
47,2600-2649,8168円,39分,128%,949件
48,2650-2699,8299円,39分,128.7%,808件
