,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,9597円,118分,110.8%,524件
1,1250-1299,8733円,113分,110.3%,477件
2,1300-1349,8883円,110分,110.8%,575件
3,1350-1399,8628円,106分,110.9%,506件
4,1400-1449,9555円,103分,112.3%,526件
5,1450-1499,10588円,100分,114.1%,518件
6,1500-1549,10088円,100分,113.5%,495件
7,1550-1599,10244円,99分,113.8%,500件
8,1600-1649,10098円,93分,114.5%,484件
9,1650-1699,9407円,89分,114.2%,420件
10,1700-1749,10498円,89分,115.7%,424件
11,1750-1799,9456円,84分,115%,424件
12,1800-1849,10207円,82分,116.6%,409件
13,1850-1899,9824円,81分,116.2%,422件
14,1900-1949,10465円,77分,118.1%,374件
15,1950-1999,11036円,74分,119.9%,358件
16,2000-2049,11502円,72分,121.4%,371件
17,2050-2099,11492円,68分,122.4%,354件
18,2100-2149,10617円,65分,121.8%,328件
19,2150-2199,11979円,63分,125.5%,361件
20,2200-2249,11853円,58分,127.1%,340件
21,2250-2299,11823円,55分,128.5%,320件
22,2300-2349,12011円,46分,134.6%,307件
23,2350-2399,11243円,40分,137.6%,303件
24,2400-2449,11272円,37分,141.1%,291件
25,2450-2499,11925円,36分,143.8%,273件
26,2500-2549,12017円,35分,145.6%,298件
27,2550-2599,11810円,34分,145.7%,295件
28,2600-2649,12567円,33分,151%,286件
29,2650-2699,13177円,31分,156.3%,252件
30,2700-2749,13474円,31分,158.9%,250件
31,2750-2799,13825円,28分,165.5%,271件
32,2800-2849,14128円,28分,168.4%,230件
33,2850-2899,15332円,24分,185%,246件
34,2900-2949,15117円,23分,189.4%,211件
