,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1600-1649,9398円,97分,112.9%,18件
1,1650-1699,7572円,98分,110.3%,22件
2,1700-1749,9202円,83分,114.8%,26件
3,1750-1799,9527円,93分,113.7%,18件
4,1800-1849,8784円,90分,113.1%,24件
5,1850-1899,10381円,75分,118.4%,22件
6,1900-1949,9470円,72分,117.6%,23件
7,1950-1999,6160円,65分,112.6%,19件
8,2000-2049,9436円,70分,118.1%,20件
9,2050-2099,10191円,67分,120.2%,32件
10,2100-2149,11207円,58分,125.6%,26件
11,2150-2199,8599円,57分,119.9%,29件
12,2200-2249,8923円,52分,123.1%,26件
13,2250-2299,9841円,47分,128.1%,16件
14,2300-2349,9811円,42分,131.4%,25件
15,2350-2399,9372円,35分,135.9%,28件
16,2400-2449,9310円,39分,131.6%,22件
17,2450-2499,7610円,42分,124%,31件
18,2500-2549,7229円,44分,122.1%,20件
19,2550-2599,9129円,38分,132.1%,30件
20,2600-2649,7700円,40分,125.7%,32件
21,2650-2699,10038円,32分,141.2%,31件
22,2700-2749,10575円,31分,146.1%,21件
23,2750-2799,11069円,30分,149.2%,20件
24,2800-2849,11694円,29分,153.6%,18件
25,2850-2899,12554円,24分,168.7%,14件
26,2900-2949,12662円,22分,177.3%,17件
