,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,8123円,108分,110%,14件
1,1250-1299,9354円,116分,110.8%,19件
2,1300-1349,10767円,101分,114.2%,25件
3,1350-1399,9441円,107分,111.8%,31件
4,1400-1449,10881円,98分,114.8%,16件
5,1450-1499,8861円,106分,111.1%,16件
6,1500-1549,10515円,98分,114.3%,26件
7,1550-1599,8291円,101分,110.9%,29件
8,1600-1649,10486円,92分,115.2%,42件
9,1650-1699,11055円,94分,115.7%,32件
10,1700-1749,10193円,94分,114.5%,36件
11,1750-1799,10829円,80分,118%,30件
12,1800-1849,10793円,83分,117.4%,36件
13,1850-1899,7569円,72分,113.9%,26件
14,1900-1949,10760円,78分,118.4%,33件
15,1950-1999,9933円,71分,118.6%,43件
16,2000-2049,11552円,70分,122%,37件
17,2050-2099,8998円,68分,117.6%,38件
18,2100-2149,10195円,63分,121.6%,39件
19,2150-2199,11653円,54分,128.8%,32件
20,2200-2249,10401円,53分,126.2%,35件
21,2250-2299,10642円,47分,130.2%,44件
22,2300-2349,11107円,47分,131.7%,40件
23,2350-2399,7515円,45分,122.1%,40件
24,2400-2449,8830円,42分,128.3%,31件
25,2450-2499,10170円,38分,136%,48件
26,2500-2549,7595円,43分,123.5%,42件
27,2550-2599,9028円,38分,132.1%,38件
28,2600-2649,10460円,34分,140.7%,31件
29,2650-2699,12150円,31分,152.8%,39件
30,2700-2749,10988円,33分,144.1%,26件
31,2750-2799,11580円,29分,153.2%,23件
32,2800-2849,12523円,28分,160.3%,32件
33,2850-2899,14045円,26分,170.8%,30件
34,2900-2949,14484円,24分,180.1%,21件
