,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,2519円,147分,102.3%,20件
1,600-649,760円,140分,100.7%,32件
2,650-699,1528円,123分,101.7%,45件
3,700-749,562円,147分,100.5%,67件
4,750-799,3336円,134分,103.3%,73件
5,800-849,1034円,137分,101%,68件
6,850-899,2741円,130分,102.8%,87件
7,900-949,1446円,131分,101.5%,102件
8,950-999,1372円,128分,101.4%,98件
9,1000-1049,1165円,129分,101.2%,127件
10,1050-1099,2249円,129分,102.3%,134件
11,1100-1149,2609円,122分,102.8%,163件
12,1150-1199,3510円,110分,104.3%,163件
13,1200-1249,2727円,117分,103.1%,162件
14,1250-1299,3217円,109分,103.9%,164件
15,1300-1349,2910円,110分,103.5%,180件
16,1350-1399,2090円,109分,102.5%,198件
17,1400-1449,2462円,107分,103.1%,174件
18,1450-1499,3177円,102分,104.1%,204件
19,1500-1549,2838円,100分,103.8%,190件
20,1550-1599,3767円,99分,105.1%,204件
21,1600-1649,3744円,98分,105.1%,194件
22,1650-1699,4362円,92分,106.3%,176件
23,1700-1749,3153円,89分,104.7%,195件
24,1750-1799,4213円,83分,106.7%,212件
25,1800-1849,3820円,82分,106.2%,189件
26,1850-1899,5513円,80分,109.2%,192件
27,1900-1949,5215円,76分,109.2%,152件
28,1950-1999,3983円,74分,107.2%,160件
29,2000-2049,5661円,70分,110.7%,169件
30,2050-2099,5761円,69分,111.2%,148件
31,2100-2149,6111円,63分,112.8%,171件
32,2150-2199,5787円,60分,113%,140件
33,2200-2249,6539円,55分,116%,133件
34,2250-2299,5770円,54分,114.3%,138件
35,2300-2349,6514円,49分,117.8%,138件
36,2350-2399,6159円,47分,117.5%,99件
37,2400-2449,6396円,46分,118.5%,118件
38,2450-2499,7007円,43分,121.6%,114件
39,2500-2549,6333円,43分,119.7%,93件
40,2550-2599,8232円,39分,128.3%,94件
41,2600-2649,8803円,37分,131.9%,88件
42,2650-2699,9446円,34分,137.2%,91件
43,2700-2749,9375円,36分,134.5%,102件
44,2750-2799,10284円,31分,143.7%,96件
45,2800-2849,11570円,30分,151.9%,77件
46,2850-2899,12451円,26分,164.9%,80件
47,2900-2949,13442円,24分,176.3%,55件
