,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,815円,149分,100.7%,3353件
1,500-549,687円,149分,100.6%,3280件
2,550-599,1054円,144分,101%,3182件
3,600-649,1019円,143分,100.9%,3171件
4,650-699,1004円,141分,100.9%,3154件
5,700-749,1238円,141分,101.2%,3157件
6,750-799,1567円,138分,101.5%,3006件
7,800-849,1371円,134分,101.4%,3267件
8,850-899,1711円,133分,101.7%,3358件
9,900-949,1866円,130分,101.9%,3220件
10,950-999,2231円,128分,102.3%,3133件
11,1000-1049,2196円,127分,102.3%,2999件
12,1050-1099,2061円,125分,102.2%,2978件
13,1100-1149,2358円,121分,102.6%,2780件
14,1150-1199,2595円,118分,102.9%,2722件
15,1200-1249,2711円,117分,103.1%,2612件
16,1250-1299,3014円,114分,103.5%,2542件
17,1300-1349,3025円,111分,103.6%,2508件
18,1350-1399,2763円,109分,103.4%,2507件
19,1400-1449,3346円,105分,104.3%,2425件
20,1450-1499,3328円,104分,104.3%,2301件
21,1500-1549,3637円,101分,104.8%,2342件
22,1550-1599,3754円,98分,105.1%,2209件
23,1600-1649,3879円,95分,105.4%,2222件
24,1650-1699,3952円,93分,105.7%,2219件
25,1700-1749,4042円,90分,106%,2115件
26,1750-1799,4315円,87分,106.6%,1986件
27,1800-1849,4128円,84分,106.6%,2068件
28,1850-1899,4456円,80分,107.4%,2019件
29,1900-1949,4149円,77分,107.2%,1810件
30,1950-1999,4976円,73分,109%,1886件
31,2000-2049,5146円,70分,109.7%,1791件
32,2050-2099,5077円,67分,110%,1776件
33,2100-2149,5114円,64分,110.6%,1744件
34,2150-2199,5326円,61分,111.6%,1721件
35,2200-2249,5546円,58分,112.8%,1634件
36,2250-2299,5767円,54分,114.1%,1564件
37,2300-2349,6312円,50分,116.8%,1568件
38,2350-2399,6125円,49分,116.8%,1524件
39,2400-2449,6626円,46分,119.3%,1490件
40,2450-2499,7040円,44分,121.4%,1488件
41,2500-2549,7375円,43分,122.9%,1410件
42,2550-2599,7386円,42分,123.2%,1177件
