,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,1966円,138分,101.9%,39件
1,800-849,3876円,134分,103.9%,51件
2,850-899,3081円,126分,103.2%,71件
3,900-949,3965円,131分,104%,60件
4,950-999,2895円,121分,103.2%,72件
5,1000-1049,4413円,128分,104.6%,78件
6,1050-1099,2923円,123分,103.2%,98件
7,1100-1149,2588円,118分,102.9%,82件
8,1150-1199,3910円,117分,104.5%,100件
9,1200-1249,5088円,111分,106.1%,123件
10,1250-1299,3436円,116分,104%,107件
11,1300-1349,3847円,116分,104.4%,123件
12,1350-1399,4154円,112分,104.9%,122件
13,1400-1449,3696円,104分,104.7%,130件
14,1450-1499,3488円,107分,104.4%,158件
15,1500-1549,4771円,99分,106.4%,137件
16,1550-1599,4340円,100分,105.8%,122件
17,1600-1649,4181円,99分,105.6%,134件
18,1650-1699,5376円,90分,107.9%,133件
19,1700-1749,4879円,92分,107.1%,146件
20,1750-1799,6736円,84分,110.7%,150件
21,1800-1849,3548円,84分,105.6%,132件
22,1850-1899,6805円,76分,111.9%,123件
23,1900-1949,6251円,78分,110.7%,128件
24,1950-1999,5386円,72分,110%,100件
25,2000-2049,5697円,70分,110.9%,114件
26,2050-2099,5880円,65分,112%,100件
27,2100-2149,7542円,60分,116.8%,121件
28,2150-2199,5884円,58分,113.6%,73件
29,2200-2249,7830円,54分,119.5%,93件
30,2250-2299,7235円,47分,120.5%,79件
31,2300-2349,7841円,49分,121.4%,83件
32,2350-2399,7166円,45分,121.2%,84件
33,2400-2449,7910円,44分,124.2%,87件
34,2450-2499,7101円,46分,120.6%,81件
35,2500-2549,7873円,43分,124.5%,68件
36,2550-2599,8178円,41分,126.8%,69件
37,2600-2649,8579円,39分,129.2%,74件
38,2650-2699,9345円,36分,134.3%,73件
39,2700-2749,9915円,33分,140.1%,51件
40,2750-2799,10097円,31分,143.3%,73件
41,2800-2849,11589円,30分,151.4%,63件
42,2850-2899,13004円,25分,169.1%,58件
43,2900-2949,13191円,23分,177.4%,41件
