,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,281円,151分,100.2%,3599件
1,500-549,222円,150分,100.2%,3186件
2,550-599,527円,148分,100.5%,3101件
3,600-649,1004円,145分,100.9%,2912件
4,650-699,1147円,144分,101.1%,2750件
5,700-749,1057円,140分,101%,4989件
6,750-799,1062円,140分,101%,2869件
7,800-849,959円,138分,100.9%,2916件
8,850-899,1323円,135分,101.3%,2436件
9,900-949,1487円,132分,101.5%,2233件
10,950-999,1540円,130分,101.6%,2151件
11,1000-1049,1303円,129分,101.4%,2086件
12,1050-1099,1637円,125分,101.8%,2003件
13,1100-1149,2195円,122分,102.4%,2061件
14,1150-1199,2838円,121分,103.1%,1888件
15,1200-1249,2327円,118分,102.6%,1911件
16,1250-1299,2977円,114分,103.5%,1900件
17,1300-1349,2200円,114分,102.6%,1791件
18,1350-1399,2505円,111分,103%,1836件
19,1400-1449,3213円,107分,104%,1730件
20,1450-1499,3394円,105分,104.3%,1749件
21,1500-1549,3421円,102分,104.5%,1625件
22,1550-1599,3585円,98分,104.9%,1633件
23,1600-1649,3927円,97分,105.4%,1540件
24,1650-1699,3475円,94分,104.9%,1511件
25,1700-1749,3923円,90分,105.8%,1446件
26,1750-1799,4304円,87分,106.6%,1456件
27,1800-1849,3896円,84分,106.2%,1403件
28,1850-1899,4082円,81分,106.7%,1368件
29,1900-1949,4118円,77分,107.2%,1373件
30,1950-1999,4861円,74分,108.7%,1330件
31,2000-2049,4714円,71分,108.8%,1312件
32,2050-2099,5070円,69分,109.8%,1268件
33,2100-2149,5070円,66分,110.3%,1169件
34,2150-2199,4752円,62分,110.2%,1164件
35,2200-2249,5603円,59分,112.6%,1147件
36,2250-2299,5721円,55分,113.9%,1147件
37,2300-2349,5850円,52分,115.1%,1061件
38,2350-2399,5928円,49分,116.3%,1096件
39,2400-2449,6523円,47分,118.6%,1015件
40,2450-2499,7031円,45分,120.7%,1015件
41,2500-2549,7415円,44分,122.6%,954件
42,2550-2599,8093円,42分,125.6%,853件
43,2600-2649,8671円,39分,129.7%,708件
44,2650-2699,9200円,38分,132.7%,631件
45,2700-2749,9782円,35分,137.6%,473件
46,2750-2799,10760円,32分,144.2%,370件
47,2800-2849,11525円,29分,152.9%,317件
48,2850-2899,12958円,26分,166.2%,264件
49,2900-2949,13298円,24分,174%,192件
