,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,2469円,148分,102.2%,12918件
1,500-549,2740円,147分,102.5%,4060件
2,550-599,3265円,144分,103%,2139件
3,600-649,3312円,143分,103.1%,1441件
4,650-699,3181円,141分,103%,1204件
5,700-749,3111円,139分,103%,1017件
6,750-799,3609円,137分,103.5%,959件
7,800-849,3804円,133分,103.8%,942件
8,850-899,3479円,133分,103.5%,964件
9,900-949,3893円,129分,104%,868件
10,950-999,3565円,128分,103.7%,845件
11,1000-1049,4112円,125分,104.4%,917件
12,1050-1099,4758円,126分,105%,903件
13,1100-1149,4217円,121分,104.6%,795件
14,1150-1199,4273円,117分,104.9%,949件
15,1200-1249,4601円,115分,105.3%,919件
16,1250-1299,4791円,114分,105.6%,861件
17,1300-1349,5652円,110分,106.8%,869件
18,1350-1399,5912円,109分,107.2%,826件
19,1400-1449,5354円,107分,106.7%,866件
20,1450-1499,5529円,103分,107.2%,790件
21,1500-1549,5321円,98分,107.2%,726件
22,1550-1599,6185円,99分,108.4%,706件
23,1600-1649,5272円,94分,107.5%,715件
24,1650-1699,6015円,92分,108.7%,699件
25,1700-1749,5946円,89分,108.9%,712件
26,1750-1799,6428円,85分,110%,645件
27,1800-1849,6900円,83分,111.1%,602件
28,1850-1899,7000円,81分,111.5%,633件
29,1900-1949,7153円,79分,112.1%,594件
30,1950-1999,6960円,74分,112.5%,590件
31,2000-2049,7220円,73分,113.2%,603件
32,2050-2099,7736円,69分,115%,605件
33,2100-2149,8049円,65分,116.5%,529件
34,2150-2199,7892円,59分,117.7%,561件
35,2200-2249,7401円,54分,118.3%,523件
36,2250-2299,7878円,48分,121.7%,510件
37,2300-2349,8273円,46分,123.8%,493件
38,2350-2399,8085円,44分,124.4%,477件
39,2400-2449,8169円,42分,125.9%,475件
40,2450-2499,8424円,41分,127.2%,483件
41,2500-2549,9172円,39分,131.7%,447件
42,2550-2599,9423円,38分,133%,447件
43,2600-2649,9531円,38分,133.8%,436件
44,2650-2699,9987円,36分,136.7%,401件
45,2700-2749,10986円,33分,144.2%,418件
46,2750-2799,11185円,31分,148%,395件
47,2800-2849,11644円,28分,155.5%,382件
48,2850-2899,12573円,26分,164.4%,357件
49,2900-2949,12477円,27分,162.6%,319件
