,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,8426円,107分,110.5%,82件
1,1350-1399,7438円,111分,108.9%,84件
2,1400-1449,8400円,108分,110.4%,86件
3,1450-1499,8227円,107分,110.3%,86件
4,1500-1549,6960円,102分,109.1%,95件
5,1550-1599,6577円,103分,108.5%,109件
6,1600-1649,7374円,95分,110.3%,95件
7,1650-1699,7410円,94分,110.5%,85件
8,1700-1749,7373円,96分,110.2%,100件
9,1750-1799,8891円,85分,114%,93件
10,1800-1849,7982円,87分,112.2%,99件
11,1850-1899,9538円,79分,116.1%,105件
12,1900-1949,6529円,79分,111%,88件
13,1950-1999,9447円,71分,117.9%,84件
14,2000-2049,9854円,75分,117.6%,99件
15,2050-2099,8572円,66分,117.3%,72件
16,2100-2149,7421円,66分,115%,77件
17,2150-2199,7855円,59分,117.7%,68件
18,2200-2249,10280円,53分,126%,84件
19,2250-2299,7990円,51分,120.8%,48件
20,2300-2349,9627円,46分,127.7%,61件
21,2350-2399,9551円,42分,130.1%,51件
22,2400-2449,9358円,44分,128.6%,50件
23,2450-2499,9353円,41分,130.7%,57件
24,2500-2549,10345円,40分,134.3%,60件
25,2550-2599,10014円,41分,132.7%,61件
26,2600-2649,10039円,41分,132.4%,46件
27,2650-2699,10287円,39分,135.5%,49件
28,2700-2749,11181円,35分,142.4%,52件
29,2750-2799,11642円,33分,147.7%,47件
30,2800-2849,12261円,29分,155.6%,33件
31,2850-2899,13031円,25分,168.9%,50件
32,2900-2949,14715円,25分,177.2%,38件
