,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,5452円,132分,105.5%,402件
1,900-949,5445円,131分,105.6%,380件
2,950-999,5279円,132分,105.3%,398件
3,1000-1049,6283円,123分,106.8%,414件
4,1050-1099,5545円,124分,105.9%,374件
5,1100-1149,6547円,119分,107.3%,365件
6,1150-1199,5819円,122分,106.4%,444件
7,1200-1249,6109円,115分,107.1%,429件
8,1250-1299,6332円,113分,107.4%,466件
9,1300-1349,6842円,112分,108.1%,363件
10,1350-1399,6019円,106分,107.5%,391件
11,1400-1449,6876円,108分,108.5%,327件
12,1450-1499,6530円,103分,108.5%,329件
13,1500-1549,6706円,102分,108.7%,288件
14,1550-1599,6261円,95分,108.7%,280件
15,1600-1649,7738円,94分,110.9%,285件
16,1650-1699,7238円,92分,110.5%,230件
17,1700-1749,7302円,90分,110.8%,256件
18,1750-1799,8292円,86分,112.9%,278件
19,1800-1849,7411円,83分,111.9%,272件
20,1850-1899,7365円,83分,111.9%,261件
21,1900-1949,7822円,80分,113.1%,199件
22,1950-1999,7749円,74分,113.9%,214件
23,2000-2049,8634円,70分,116.4%,202件
24,2050-2099,9175円,68分,118%,207件
25,2100-2149,7987円,64分,116.6%,203件
26,2150-2199,8634円,60分,119%,196件
27,2200-2249,8670円,54分,121.5%,191件
28,2250-2299,8596円,49分,123.2%,201件
29,2300-2349,8533円,46分,125%,179件
30,2350-2399,9605円,42分,130.2%,176件
31,2400-2449,9521円,42分,130.4%,158件
32,2450-2499,9022円,42分,129%,154件
33,2500-2549,10418円,38分,136.4%,142件
34,2550-2599,10332円,40分,134.7%,144件
35,2600-2649,11142円,38分,139.6%,138件
36,2650-2699,11267円,37分,140.6%,136件
37,2700-2749,11417円,34分,145.4%,132件
38,2750-2799,11829円,32分,149.1%,134件
39,2800-2849,12713円,30分,156.3%,112件
40,2850-2899,13521円,27分,167.9%,100件
41,2900-2949,14414円,24分,180.3%,122件
