,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,2880円,139分,102.8%,685件
1,800-849,2925円,137分,102.8%,766件
2,850-899,2502円,136分,102.5%,770件
3,900-949,2649円,135分,102.6%,863件
4,950-999,3221円,129分,103.3%,889件
5,1000-1049,3067円,133分,103.1%,861件
6,1050-1099,3129円,126分,103.3%,861件
7,1100-1149,3536円,122分,103.9%,812件
8,1150-1199,3590円,123分,103.9%,748件
9,1200-1249,3428円,119分,103.8%,802件
10,1250-1299,4125円,115分,104.8%,745件
11,1300-1349,3885円,112分,104.6%,725件
12,1350-1399,3356円,112分,104%,688件
13,1400-1449,3945円,109分,104.8%,685件
14,1450-1499,4429円,104分,105.7%,651件
15,1500-1549,4617円,101分,106.1%,693件
16,1550-1599,4682円,101分,106.2%,640件
17,1600-1649,4544円,95分,106.4%,589件
18,1650-1699,5078円,94分,107.2%,537件
19,1700-1749,5439円,91分,108%,546件
20,1750-1799,5929円,86分,109.2%,474件
21,1800-1849,4820円,85分,107.5%,446件
22,1850-1899,6347円,82分,110.4%,429件
23,1900-1949,5277円,78分,109%,426件
24,1950-1999,5607円,74分,110%,436件
25,2000-2049,6057円,70分,111.5%,426件
26,2050-2099,5944円,68分,111.7%,396件
27,2100-2149,5584円,65分,111.4%,376件
28,2150-2199,6507円,61分,114.3%,363件
29,2200-2249,5778円,60分,112.9%,355件
30,2250-2299,6884円,55分,116.7%,312件
31,2300-2349,5930円,52分,115.1%,330件
32,2350-2399,6714円,48分,118.5%,315件
33,2400-2449,7274円,46分,121.3%,318件
34,2450-2499,7486円,46分,121.9%,376件
35,2500-2549,7604円,44分,123%,300件
36,2550-2599,8392円,42分,126.8%,274件
37,2600-2649,9178円,40分,130.7%,282件
38,2650-2699,9988円,38分,135.4%,271件
39,2700-2749,10348円,35分,139.2%,249件
40,2750-2799,11270円,32分,147.3%,236件
41,2800-2849,12463円,30分,154.8%,231件
42,2850-2899,13370円,26分,167.6%,238件
43,2900-2949,14403円,23分,182.5%,187件
