,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,2350円,142分,102.2%,75件
1,650-699,3613円,141分,103.4%,124件
2,700-749,3765円,139分,103.6%,252件
3,750-799,3643円,136分,103.6%,306件
4,800-849,5261円,128分,105.5%,315件
5,850-899,4243円,130分,104.4%,297件
6,900-949,4792円,126分,105.1%,340件
7,950-999,4712円,127分,104.9%,325件
8,1000-1049,4409円,128分,104.6%,331件
9,1050-1099,5475円,119分,106.2%,344件
10,1100-1149,5064円,121分,105.6%,322件
11,1150-1199,5681円,114分,106.6%,293件
12,1200-1249,4996円,118分,105.7%,362件
13,1250-1299,5481円,111分,106.6%,350件
14,1300-1349,5842円,110分,107.1%,394件
15,1350-1399,6007円,109分,107.4%,296件
16,1400-1449,5626円,103分,107.3%,328件
17,1450-1499,6734円,104分,108.6%,262件
18,1500-1549,6095円,99分,108.2%,279件
19,1550-1599,6610円,98分,109%,249件
20,1600-1649,5846円,90分,108.6%,232件
21,1650-1699,7302円,91分,110.7%,238件
22,1700-1749,7119円,88分,110.8%,199件
23,1750-1799,7177円,85分,111.2%,220件
24,1800-1849,8410円,81分,113.9%,234件
25,1850-1899,7094円,79分,112%,231件
26,1900-1949,7555円,78分,112.8%,217件
27,1950-1999,7557円,75分,113.4%,168件
28,2000-2049,7773円,70分,114.8%,182件
29,2050-2099,8780円,66分,117.7%,168件
30,2100-2149,9195円,64分,119.2%,180件
31,2150-2199,7794円,60分,117.2%,167件
32,2200-2249,8934円,56分,121.4%,169件
33,2250-2299,8653円,49分,123.6%,166件
34,2300-2349,8182円,45分,124.3%,164件
35,2350-2399,9300円,41分,130.4%,146件
36,2400-2449,10020円,39分,134.5%,145件
37,2450-2499,9885円,39分,134.1%,129件
38,2500-2549,9190円,39分,131.3%,126件
39,2550-2599,10195円,36分,137.6%,105件
40,2600-2649,10683円,36分,139.3%,120件
41,2650-2699,11784円,34分,145.7%,117件
42,2700-2749,11424円,34分,144.3%,113件
43,2750-2799,12013円,30分,154.1%,113件
44,2800-2849,12265円,29分,156.1%,111件
45,2850-2899,13241円,27分,166%,91件
46,2900-2949,13883円,23分,182.1%,74件
