,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,571円,154分,100.5%,56件
1,500-549,1102円,150分,101%,87件
2,550-599,1459円,147分,101.3%,112件
3,600-649,875円,143分,100.8%,151件
4,650-699,2235円,141分,102.1%,157件
5,700-749,2074円,140分,102%,171件
6,750-799,1982円,138分,101.9%,193件
7,800-849,1526円,138分,101.5%,235件
8,850-899,2065円,134分,102.1%,231件
9,900-949,2406円,133分,102.4%,232件
10,950-999,3261円,127分,103.4%,306件
11,1000-1049,3454円,126分,103.7%,287件
12,1050-1099,2584円,124分,102.8%,342件
13,1100-1149,3437円,124分,103.7%,332件
14,1150-1199,2913円,120分,103.2%,341件
15,1200-1249,2509円,118分,102.8%,389件
16,1250-1299,3328円,118分,103.8%,381件
17,1300-1349,3570円,113分,104.2%,323件
18,1350-1399,2979円,114分,103.5%,337件
19,1400-1449,3633円,107分,104.5%,351件
20,1450-1499,3091円,107分,103.9%,339件
21,1500-1549,3897円,101分,105.1%,341件
22,1550-1599,3307円,98分,104.5%,334件
23,1600-1649,5122円,95分,107.2%,333件
24,1650-1699,5269円,93分,107.5%,368件
25,1700-1749,4234円,89分,106.3%,295件
26,1750-1799,4507円,87分,106.9%,300件
27,1800-1849,5260円,82分,108.5%,283件
28,1850-1899,5354円,78分,109.2%,280件
29,1900-1949,5972円,76分,110.4%,255件
30,1950-1999,5870円,74分,110.6%,248件
31,2000-2049,5748円,69分,111.1%,229件
32,2050-2099,6465円,68分,112.7%,227件
33,2100-2149,6744円,63分,114.3%,224件
34,2150-2199,5763円,62分,112.4%,221件
35,2200-2249,4440円,61分,109.7%,199件
36,2250-2299,6291円,53分,115.9%,184件
37,2300-2349,6294円,51分,116.3%,181件
38,2350-2399,6555円,48分,118.2%,188件
39,2400-2449,6586円,47分,118.7%,185件
40,2450-2499,7171円,44分,121.9%,158件
41,2500-2549,6864円,43分,121.1%,172件
42,2550-2599,7546円,43分,123.5%,140件
43,2600-2649,9072円,38分,131.9%,158件
44,2650-2699,9673円,38分,134.4%,125件
45,2700-2749,10226円,34分,140.6%,155件
46,2750-2799,10489円,34分,140.9%,123件
47,2800-2849,11739円,29分,153.2%,116件
48,2850-2899,12917円,26分,166.8%,113件
49,2900-2949,13681円,24分,177.1%,116件
