,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,250-299,-1070円,158分,99.1%,2701件
1,300-349,-1071円,156分,99.1%,3527件
2,350-399,-1012円,156分,99.1%,3180件
3,400-449,-394円,151分,99.7%,2982件
4,450-499,-520円,151分,99.5%,2564件
5,500-549,-538円,149分,99.5%,2340件
6,550-599,-312円,147分,99.7%,2199件
7,600-649,140円,143分,100.1%,2101件
8,650-699,-157円,144分,99.9%,1842件
9,700-749,153円,141分,100.1%,1804件
10,750-799,691円,138分,100.7%,1665件
11,800-849,1075円,135分,101.1%,1609件
12,850-899,779円,132分,100.8%,2851件
13,900-949,919円,132分,100.9%,1650件
14,950-999,867円,129分,100.9%,1700件
15,1000-1049,1293円,127分,101.4%,1464件
16,1050-1099,1533円,124分,101.6%,1312件
17,1100-1149,1598円,122分,101.7%,1278件
18,1150-1199,1386円,121分,101.5%,1249件
19,1200-1249,1174円,118分,101.3%,1139件
20,1250-1299,2093円,114分,102.4%,1174件
21,1300-1349,2863円,112分,103.4%,1067件
22,1350-1399,2343円,110分,102.8%,1093件
23,1400-1449,2467円,107分,103.1%,1084件
24,1450-1499,2466円,103分,103.2%,1050件
25,1500-1549,2764円,101分,103.7%,1091件
26,1550-1599,3368円,98分,104.6%,994件
27,1600-1649,3724円,95分,105.3%,1021件
28,1650-1699,3569円,93分,105.1%,882件
29,1700-1749,3694円,89分,105.5%,919件
30,1750-1799,4035円,88分,106.1%,868件
31,1800-1849,3493円,84分,105.5%,836件
32,1850-1899,4124円,81分,106.8%,826件
33,1900-1949,4552円,77分,107.9%,834件
34,1950-1999,4753円,73分,108.7%,802件
35,2000-2049,4675円,70分,108.9%,777件
36,2050-2099,4545円,66分,109.2%,805件
37,2100-2149,4866円,63分,110.2%,740件
38,2150-2199,5328円,61分,111.6%,759件
39,2200-2249,5572円,57分,113%,763件
40,2250-2299,5381円,54分,113.3%,648件
41,2300-2349,5364円,50分,114.2%,680件
42,2350-2399,6012円,48分,116.6%,661件
43,2400-2449,6527円,46分,119%,658件
44,2450-2499,6956円,45分,120.7%,608件
45,2500-2549,6757円,43分,120.8%,625件
46,2550-2599,7923円,40分,126.1%,572件
47,2600-2649,8469円,39分,128.8%,559件
48,2650-2699,8778円,37分,131.6%,525件
49,2700-2749,9359円,35分,135.2%,476件
50,2750-2799,10408円,32分,143.6%,386件
51,2800-2849,11322円,29分,152.7%,346件
52,2850-2899,11924円,25分,162.4%,273件
53,2900-2949,13234円,23分,177.2%,185件
