,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,1961円,146分,101.8%,61件
1,650-699,3102円,141分,102.9%,81件
2,700-749,2647円,137分,102.6%,116件
3,750-799,3272円,137分,103.2%,107件
4,800-849,2892円,133分,102.9%,114件
5,850-899,3233円,135分,103.2%,136件
6,900-949,2126円,135分,102.1%,161件
7,950-999,2040円,133分,102%,142件
8,1000-1049,3745円,126分,104%,170件
9,1050-1099,4255円,121分,104.7%,211件
10,1100-1149,3798円,121分,104.2%,190件
11,1150-1199,3718円,122分,104.1%,231件
12,1200-1249,4199円,119分,104.7%,218件
13,1250-1299,3999円,114分,104.7%,250件
14,1300-1349,3461円,114分,104.1%,265件
15,1350-1399,3915円,112分,104.7%,252件
16,1400-1449,4381円,106分,105.5%,211件
17,1450-1499,3818円,110分,104.6%,221件
18,1500-1549,4650円,101分,106.1%,244件
19,1550-1599,3901円,101分,105.1%,239件
20,1600-1649,5124円,94分,107.3%,236件
21,1650-1699,3845円,91分,105.6%,224件
22,1700-1749,6261円,87分,109.6%,228件
23,1750-1799,6484円,87分,110%,236件
24,1800-1849,5572円,82分,109.1%,197件
25,1850-1899,5583円,80分,109.3%,207件
26,1900-1949,6009円,75分,110.7%,186件
27,1950-1999,5952円,72分,111%,194件
28,2000-2049,7428円,69分,114.3%,169件
29,2050-2099,7013円,66分,114.2%,163件
30,2100-2149,6516円,60分,114.5%,145件
31,2150-2199,6736円,60分,114.9%,154件
32,2200-2249,6901円,57分,116.2%,150件
33,2250-2299,6010円,55分,114.5%,139件
34,2300-2349,4935円,54分,112.1%,129件
35,2350-2399,7530円,46分,121.9%,134件
36,2400-2449,7015円,46分,120.6%,127件
37,2450-2499,7754円,43分,123.9%,135件
38,2500-2549,8158円,42分,125.7%,128件
39,2550-2599,8430円,41分,127.6%,106件
40,2600-2649,8167円,40分,127.5%,118件
41,2650-2699,8862円,39分,130.4%,102件
42,2700-2749,10179円,34分,139.5%,100件
43,2750-2799,11035円,33分,145.1%,80件
44,2800-2849,12056円,29分,155%,99件
45,2850-2899,12520円,28分,158.6%,92件
46,2900-2949,13543円,24分,176.4%,71件
