,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,1401円,137分,101.4%,39件
1,800-849,3297円,133分,103.3%,51件
2,850-899,2543円,126分,102.7%,71件
3,900-949,3403円,131分,103.5%,60件
4,950-999,2380円,121分,102.6%,72件
5,1000-1049,3852円,127分,104%,78件
6,1050-1099,2407円,123分,102.6%,98件
7,1100-1149,2097円,118分,102.4%,82件
8,1150-1199,3401円,117分,103.9%,100件
9,1200-1249,4593円,110分,105.6%,123件
10,1250-1299,2942円,115分,103.4%,107件
11,1300-1349,3352円,115分,103.9%,123件
12,1350-1399,3666円,112分,104.4%,122件
13,1400-1449,3250円,104分,104.2%,130件
14,1450-1499,3032円,106分,103.8%,158件
15,1500-1549,4338円,98分,105.9%,137件
16,1550-1599,3908円,100分,105.2%,122件
17,1600-1649,3747円,99分,105%,134件
18,1650-1699,4973円,90分,107.4%,133件
19,1700-1749,4475円,92分,106.5%,146件
20,1750-1799,6340円,84分,110.1%,150件
21,1800-1849,3203円,84分,105.1%,132件
22,1850-1899,6440円,76分,111.3%,123件
23,1900-1949,5889円,78分,110.1%,128件
24,1950-1999,5062円,72分,109.4%,100件
25,2000-2049,5383円,69分,110.3%,114件
26,2050-2099,5591円,65分,111.5%,100件
27,2100-2149,7246円,60分,116.2%,121件
28,2150-2199,5621円,58分,113%,73件
29,2200-2249,7564円,53分,118.9%,93件
30,2250-2299,6998円,47分,119.9%,79件
31,2300-2349,7597円,49分,120.9%,83件
32,2350-2399,6945円,45分,120.6%,84件
33,2400-2449,7692円,43分,123.6%,87件
34,2450-2499,6883円,46分,120.1%,81件
35,2500-2549,7655円,43分,123.9%,68件
36,2550-2599,7960円,41分,126.2%,69件
37,2600-2649,8361円,39分,128.6%,74件
38,2650-2699,9126円,36分,133.7%,73件
39,2700-2749,9697円,33分,139.4%,51件
40,2750-2799,9879円,31分,142.6%,73件
41,2800-2849,11371円,30分,150.8%,63件
42,2850-2899,12786円,25分,168.4%,58件
43,2900-2949,12972円,23分,176.8%,41件
