,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,800円,146分,100.7%,12918件
1,500-549,1083円,146分,101%,4060件
2,550-599,1638円,143分,101.5%,2139件
3,600-649,1699円,141分,101.6%,1441件
4,650-699,1597円,139分,101.5%,1204件
5,700-749,1541円,138分,101.5%,1017件
6,750-799,2046円,136分,102%,959件
7,800-849,2283円,131分,102.3%,942件
8,850-899,1973円,131分,102%,964件
9,900-949,2411円,128分,102.5%,868件
10,950-999,2107円,127分,102.2%,845件
11,1000-1049,2669円,124分,102.9%,917件
12,1050-1099,3285円,124分,103.5%,903件
13,1100-1149,2818円,120分,103.1%,795件
14,1150-1199,2922円,116分,103.4%,949件
15,1200-1249,3255円,114分,103.8%,919件
16,1250-1299,3459円,112分,104.1%,861件
17,1300-1349,4327円,109分,105.3%,869件
18,1350-1399,4582円,108分,105.7%,826件
19,1400-1449,4078円,106分,105.1%,866件
20,1450-1499,4292円,102分,105.6%,790件
21,1500-1549,4155円,97分,105.7%,726件
22,1550-1599,4980円,98分,106.8%,706件
23,1600-1649,4150円,93分,105.9%,715件
24,1650-1699,4890円,91分,107.1%,699件
25,1700-1749,4873円,88分,107.4%,712件
26,1750-1799,5375円,85分,108.5%,645件
27,1800-1849,5852円,82分,109.5%,602件
28,1850-1899,5980円,80分,110%,633件
29,1900-1949,6151円,78分,110.5%,594件
30,1950-1999,6015円,74分,110.9%,590件
31,2000-2049,6287円,72分,111.7%,603件
32,2050-2099,6838円,68分,113.4%,605件
33,2100-2149,7184円,64分,114.9%,529件
34,2150-2199,7099円,59分,116.1%,561件
35,2200-2249,6699円,53分,116.8%,523件
36,2250-2299,7216円,48分,120.1%,510件
37,2300-2349,7645円,46分,122.3%,493件
38,2350-2399,7484円,44分,122.9%,477件
39,2400-2449,7581円,42分,124.3%,475件
40,2450-2499,7836円,41分,125.6%,483件
41,2500-2549,8584円,38分,130%,447件
42,2550-2599,8836円,38分,131.4%,447件
43,2600-2649,8944円,37分,132.2%,436件
44,2650-2699,9400円,36分,135%,401件
45,2700-2749,10398円,33分,142.5%,418件
46,2750-2799,10598円,31分,146.3%,395件
47,2800-2849,11057円,27分,153.7%,382件
48,2850-2899,11986円,26分,162.7%,357件
49,2900-2949,11890円,26分,160.8%,319件
