,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,1323円,152分,101.2%,3591件
1,450-499,1376円,150分,101.2%,2463件
2,500-549,1630円,148分,101.5%,2055件
3,550-599,1446円,147分,101.3%,1722件
4,600-649,1529円,145分,101.4%,1659件
5,650-699,1860円,142分,101.7%,1587件
6,700-749,1739円,141分,101.6%,1605件
7,750-799,2125円,137分,102.1%,1489件
8,800-849,1930円,135分,101.9%,1523件
9,850-899,2048円,133分,102%,1523件
10,900-949,2587円,132分,102.6%,1537件
11,950-999,2280円,129分,102.4%,1360件
12,1000-1049,2741円,125分,102.9%,1601件
13,1050-1099,3002円,122分,103.3%,1630件
14,1100-1149,3248円,121分,103.6%,1550件
15,1150-1199,3555円,119分,104%,1489件
16,1200-1249,3703円,118分,104.2%,1423件
17,1250-1299,3332円,115分,103.8%,1452件
18,1300-1349,3601円,112分,104.3%,1328件
19,1350-1399,3619円,109分,104.4%,1259件
20,1400-1449,4235円,107分,105.3%,1208件
21,1450-1499,3651円,104分,104.7%,1218件
22,1500-1549,4368円,101分,105.8%,1210件
23,1550-1599,4130円,98分,105.6%,1188件
24,1600-1649,4358円,94分,106.2%,1108件
25,1650-1699,4502円,93分,106.5%,1054件
26,1700-1749,5110円,90分,107.5%,1097件
27,1750-1799,5186円,86分,108%,1046件
28,1800-1849,5206円,85分,108.2%,1026件
29,1850-1899,5460円,82分,108.9%,1046件
30,1900-1949,5514円,79分,109.2%,1014件
31,1950-1999,5883円,76分,110.3%,933件
32,2000-2049,5917円,71分,111.2%,969件
33,2050-2099,5623円,67分,111.2%,940件
34,2100-2149,5608円,62分,112.1%,870件
35,2150-2199,6429円,59分,114.4%,883件
36,2200-2249,6585円,56分,115.6%,863件
37,2250-2299,6412円,53分,116.2%,813件
38,2300-2349,6595円,50分,117.7%,825件
39,2350-2399,7244円,46分,121%,805件
40,2400-2449,7054円,44分,121.2%,773件
41,2450-2499,7389円,44分,122.6%,737件
42,2500-2549,8138円,42分,126%,702件
43,2550-2599,8345円,40分,127.8%,707件
44,2600-2649,8504円,39分,129%,654件
45,2650-2699,9170円,36分,133.9%,700件
46,2700-2749,9784円,35分,137.8%,634件
47,2750-2799,9583円,35分,136.6%,547件
