,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,1811円,148分,101.6%,1357件
1,500-549,1295円,148分,101.2%,1747件
2,550-599,1509円,145分,101.4%,1594件
3,600-649,1972円,141分,101.9%,1434件
4,650-699,2233円,140分,102.1%,1276件
5,700-749,1970円,140分,101.9%,1121件
6,750-799,1850円,138分,101.8%,1073件
7,800-849,2469円,133分,102.5%,1036件
8,850-899,1986円,136分,101.9%,926件
9,900-949,3002円,130分,103.1%,880件
10,950-999,3104円,127分,103.3%,791件
11,1000-1049,3486円,126分,103.7%,766件
12,1050-1099,2958円,123分,103.2%,1400件
13,1100-1149,2770円,122分,103%,799件
14,1150-1199,3619円,117分,104.1%,820件
15,1200-1249,3397円,116分,103.9%,727件
16,1250-1299,3865円,114分,104.5%,654件
17,1300-1349,3548円,111分,104.2%,617件
18,1350-1399,4007円,109分,104.9%,636件
19,1400-1449,3766円,107分,104.7%,560件
20,1450-1499,4334円,103分,105.6%,550件
21,1500-1549,4887円,100分,106.5%,508件
22,1550-1599,4470円,98分,106.1%,521件
23,1600-1649,5075円,95分,107.1%,577件
24,1650-1699,4749円,91分,106.9%,504件
25,1700-1749,4794円,90分,107.1%,519件
26,1750-1799,5702円,85分,108.9%,492件
27,1800-1849,6143円,83分,109.9%,453件
28,1850-1899,5640円,82分,109.2%,417件
29,1900-1949,6441円,77分,111.1%,468件
30,1950-1999,6966円,76分,112.3%,430件
31,2000-2049,5991円,70分,111.5%,415件
32,2050-2099,6301円,66分,112.6%,379件
33,2100-2149,6658円,62分,114.4%,390件
34,2150-2199,7376円,57分,117.2%,405件
35,2200-2249,7421円,54分,118.2%,384件
36,2250-2299,6729円,50分,117.8%,402件
37,2300-2349,6904円,49分,119%,352件
38,2350-2399,7255円,47分,120.7%,349件
39,2400-2449,8036円,44分,124.6%,372件
40,2450-2499,7697円,43分,124%,314件
41,2500-2549,8263円,41分,127%,353件
42,2550-2599,8734円,40分,128.9%,324件
43,2600-2649,9125円,38分,131.8%,303件
44,2650-2699,9642円,37分,134.6%,270件
45,2700-2749,9620円,35分,137.1%,300件
46,2750-2799,10482円,32分,143.8%,250件
47,2800-2849,11709円,29分,153.5%,259件
48,2850-2899,12398円,25分,165.5%,244件
49,2900-2949,13337円,23分,175.9%,206件
