,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,4481円,134分,104.4%,775件
1,950-999,5381円,130分,105.5%,733件
2,1000-1049,5384円,126分,105.7%,644件
3,1050-1099,5896円,124分,106.3%,649件
4,1100-1149,5505円,121分,106.1%,1166件
5,1150-1199,5343円,119分,106%,645件
6,1200-1249,5932円,116分,106.8%,687件
7,1250-1299,6006円,114分,107%,625件
8,1300-1349,6090円,112分,107.3%,542件
9,1350-1399,5345円,110分,106.5%,516件
10,1400-1449,6325円,107分,107.9%,532件
11,1450-1499,5931円,105分,107.5%,461件
12,1500-1549,6699円,100分,108.9%,448件
13,1550-1599,6917円,99分,109.3%,423件
14,1600-1649,6580円,97分,109.1%,442件
15,1650-1699,7173円,93分,110.3%,479件
16,1700-1749,7209円,89分,110.8%,439件
17,1750-1799,6640円,88分,110%,429件
18,1800-1849,7765円,84分,112.4%,405件
19,1850-1899,8152円,81分,113.5%,383件
20,1900-1949,7523円,79分,112.6%,347件
21,1950-1999,8546円,75分,115.1%,396件
22,2000-2049,8937円,73分,116.4%,360件
23,2050-2099,7965円,68分,115.7%,348件
24,2100-2149,8237円,63分,117.5%,313件
25,2150-2199,8465円,59分,119.2%,321件
26,2200-2249,9115円,53分,122.9%,337件
27,2250-2299,8782円,51分,122.8%,307件
28,2300-2349,8436円,47分,124.1%,340件
29,2350-2399,8595円,45分,125.4%,299件
30,2400-2449,8576円,45分,125.6%,293件
31,2450-2499,9707円,41分,131.2%,311件
32,2500-2549,9338円,41分,130.2%,262件
33,2550-2599,9816円,39分,133.2%,290件
34,2600-2649,10230円,38分,135.6%,251件
35,2650-2699,10743円,36分,139.8%,240件
36,2700-2749,11260円,35分,142.7%,226件
37,2750-2799,11548円,32分,147.7%,250件
38,2800-2849,12145円,29分,155.4%,204件
39,2850-2899,13596円,27分,168.1%,219件
40,2900-2949,14036円,23分,180.8%,184件
