,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,2510円,144分,102.3%,440件
1,650-699,2131円,144分,102%,478件
2,700-749,2175円,143分,102%,539件
3,750-799,1908円,140分,101.8%,572件
4,800-849,2693円,136分,102.6%,565件
5,850-899,2691円,134分,102.7%,634件
6,900-949,2067円,135分,102%,642件
7,950-999,2548円,132分,102.6%,735件
8,1000-1049,3019円,126分,103.2%,743件
9,1050-1099,3009円,129分,103.1%,725件
10,1100-1149,2951円,123分,103.2%,722件
11,1150-1199,3362円,119分,103.8%,677件
12,1200-1249,3584円,119分,104%,645件
13,1250-1299,3526円,116分,104%,676件
14,1300-1349,4185円,111分,105%,623件
15,1350-1399,3651円,109分,104.5%,589件
16,1400-1449,3495円,108分,104.3%,583件
17,1450-1499,4109円,105分,105.2%,598件
18,1500-1549,4511円,101分,106%,542件
19,1550-1599,4643円,98分,106.3%,573件
20,1600-1649,4541円,97分,106.2%,544件
21,1650-1699,4326円,92分,106.3%,473件
22,1700-1749,5124円,91分,107.5%,444件
23,1750-1799,5320円,88分,108.1%,459件
24,1800-1849,5928円,84分,109.5%,393件
25,1850-1899,4770円,82分,107.8%,367件
26,1900-1949,6377円,78分,111%,357件
27,1950-1999,5427円,74分,109.7%,363件
28,2000-2049,5655円,71分,110.6%,367件
29,2050-2099,6096円,66分,112.2%,353件
30,2100-2149,6030円,65分,112.4%,329件
31,2150-2199,5667円,61分,112.3%,321件
32,2200-2249,6417円,57分,115%,300件
33,2250-2299,5766円,56分,113.8%,298件
34,2300-2349,6516円,52分,116.8%,246件
35,2350-2399,6513円,48分,118%,286件
36,2400-2449,7368円,45分,121.8%,266件
37,2450-2499,7605円,43分,123.3%,263件
38,2500-2549,7871円,43分,124.2%,309件
39,2550-2599,7900円,42分,124.9%,252件
40,2600-2649,8828円,39分,130%,228件
41,2650-2699,9718円,37分,134.9%,230件
42,2700-2749,10281円,35分,138.8%,221件
43,2750-2799,10986円,33分,144.9%,211件
44,2800-2849,11867円,29分,154%,187件
45,2850-2899,13312円,27分,166.3%,191件
46,2900-2949,14095円,23分,180.6%,168件
