,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,3187円,139分,103%,455件
1,800-849,2921円,139分,102.8%,487件
2,850-899,3305円,134分,103.3%,469件
3,900-949,3428円,132分,103.5%,523件
4,950-999,2754円,133分,102.8%,542件
5,1000-1049,2914円,129分,103%,596件
6,1050-1099,3851円,122分,104.2%,612件
7,1100-1149,3886円,127分,104.1%,603件
8,1150-1199,3764円,120分,104.2%,612件
9,1200-1249,4473円,115分,105.2%,583件
10,1250-1299,3960円,117分,104.5%,528件
11,1300-1349,3928円,114分,104.6%,554件
12,1350-1399,4814円,109分,105.9%,518件
13,1400-1449,4089円,107分,105.1%,480件
14,1450-1499,4369円,105分,105.5%,488件
15,1500-1549,4747円,103分,106.1%,486件
16,1550-1599,5442円,98分,107.4%,458件
17,1600-1649,4839円,96分,106.8%,460件
18,1650-1699,5290円,94分,107.5%,449件
19,1700-1749,4730円,89分,107.1%,391件
20,1750-1799,5703円,88分,108.6%,358件
21,1800-1849,5571円,85分,108.8%,379件
22,1850-1899,6365円,80分,110.6%,323件
23,1900-1949,5417円,78分,109.3%,307件
24,1950-1999,7134円,75分,112.7%,307件
25,2000-2049,5538円,71分,110.3%,298件
26,2050-2099,5841円,68分,111.4%,301件
27,2100-2149,6376円,63分,113.5%,289件
28,2150-2199,6454円,61分,114.1%,271件
29,2200-2249,6433円,58分,114.7%,270件
30,2250-2299,6850円,53分,117.3%,236件
31,2300-2349,5853円,53分,114.7%,245件
32,2350-2399,6942円,49分,119%,206件
33,2400-2449,7053円,47分,120%,237件
34,2450-2499,8235円,43分,125.4%,222件
35,2500-2549,8203円,42分,125.8%,216件
36,2550-2599,8598円,42分,127.5%,255件
37,2600-2649,8763円,40分,128.9%,214件
38,2650-2699,9604円,37分,134.5%,189件
39,2700-2749,10555円,35分,140.2%,190件
40,2750-2799,11102円,34分,144.2%,178件
41,2800-2849,12075円,30分,153.8%,175件
42,2850-2899,12818円,26分,164.5%,149件
43,2900-2949,14324円,24分,179.4%,137件
