,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,1526円,145分,101.4%,355件
1,550-599,413円,148分,100.4%,409件
2,600-649,2158円,144分,102%,440件
3,650-699,1783円,143分,101.7%,478件
4,700-749,1829円,142分,101.7%,539件
5,750-799,1573円,139分,101.5%,572件
6,800-849,2359円,136分,102.3%,565件
7,850-899,2363円,134分,102.3%,634件
8,900-949,1741円,135分,101.7%,642件
9,950-999,2226円,132分,102.3%,735件
10,1000-1049,2709円,126分,102.9%,743件
11,1050-1099,2691円,129分,102.8%,725件
12,1100-1149,2650円,122分,102.9%,722件
13,1150-1199,3067円,118分,103.5%,677件
14,1200-1249,3288円,118分,103.7%,645件
15,1250-1299,3236円,116分,103.7%,676件
16,1300-1349,3905円,110分,104.7%,623件
17,1350-1399,3381円,109分,104.1%,589件
18,1400-1449,3227円,108分,104%,583件
19,1450-1499,3845円,105分,104.9%,598件
20,1500-1549,4254円,100分,105.6%,542件
21,1550-1599,4391円,98分,106%,573件
22,1600-1649,4294円,97分,105.9%,544件
23,1650-1699,4095円,92分,106%,473件
24,1700-1749,4888円,90分,107.2%,444件
25,1750-1799,5093円,87分,107.8%,459件
26,1800-1849,5708円,83分,109.1%,393件
27,1850-1899,4561円,81分,107.5%,367件
28,1900-1949,6168円,77分,110.6%,357件
29,1950-1999,5233円,74分,109.4%,363件
30,2000-2049,5470円,71分,110.3%,367件
31,2050-2099,5917円,66分,111.9%,353件
32,2100-2149,5860円,65分,112.1%,329件
33,2150-2199,5507円,61分,112%,321件
34,2200-2249,6264円,57分,114.7%,300件
35,2250-2299,5622円,56分,113.5%,298件
36,2300-2349,6379円,51分,116.5%,246件
37,2350-2399,6381円,48分,117.7%,286件
38,2400-2449,7237円,45分,121.4%,266件
39,2450-2499,7475円,43分,123%,263件
40,2500-2549,7741円,43分,123.9%,309件
41,2550-2599,7770円,42分,124.6%,252件
42,2600-2649,8699円,39分,129.6%,228件
43,2650-2699,9588円,37分,134.5%,230件
44,2700-2749,10151円,35分,138.5%,221件
45,2750-2799,10856円,33分,144.5%,211件
46,2800-2849,11737円,29分,153.7%,187件
47,2850-2899,13182円,27分,166%,191件
48,2900-2949,13965円,23分,180.3%,168件
