,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,3022円,136分,103%,161件
1,950-999,2917円,134分,102.9%,142件
2,1000-1049,4611円,127分,104.9%,170件
3,1050-1099,5098円,122分,105.6%,211件
4,1100-1149,4631円,122分,105.1%,190件
5,1150-1199,4557円,123分,104.9%,231件
6,1200-1249,5029円,120分,105.6%,218件
7,1250-1299,4787円,115分,105.6%,250件
8,1300-1349,4235円,114分,104.9%,265件
9,1350-1399,4682円,113分,105.5%,252件
10,1400-1449,5117円,107分,106.4%,211件
11,1450-1499,4575円,111分,105.5%,221件
12,1500-1549,5353円,102分,107%,244件
13,1550-1599,4593円,102分,106%,239件
14,1600-1649,5788円,94分,108.2%,236件
15,1650-1699,4455円,92分,106.5%,224件
16,1700-1749,6903円,87分,110.6%,228件
17,1750-1799,7127円,87分,110.9%,236件
18,1800-1849,6163円,83分,109.9%,197件
19,1850-1899,6155円,81分,110.2%,207件
20,1900-1949,6557円,76分,111.6%,186件
21,1950-1999,6479円,73分,111.9%,194件
22,2000-2049,7960円,70分,115.2%,169件
23,2050-2099,7511円,67分,115.1%,163件
24,2100-2149,6972円,60分,115.4%,145件
25,2150-2199,7192円,61分,115.8%,154件
26,2200-2249,7332円,57分,117.1%,150件
27,2250-2299,6416円,56分,115.4%,139件
28,2300-2349,5308円,55分,112.9%,129件
29,2350-2399,7888円,46分,122.7%,134件
30,2400-2449,7371円,46分,121.4%,127件
31,2450-2499,8110円,44分,124.8%,135件
32,2500-2549,8514円,43分,126.7%,128件
33,2550-2599,8786円,41分,128.6%,106件
34,2600-2649,8523円,40分,128.5%,118件
35,2650-2699,9218円,39分,131.3%,102件
36,2700-2749,10535円,35分,140.5%,100件
37,2750-2799,11391円,33分,146.1%,80件
38,2800-2849,12412円,30分,156%,99件
39,2850-2899,12876円,29分,159.6%,92件
40,2900-2949,13899円,24分,177.4%,71件
