,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,5962円,106分,107.5%,1218件
1,1500-1549,6660円,103分,108.6%,1210件
2,1550-1599,6338円,100分,108.4%,1188件
3,1600-1649,6484円,96分,109%,1108件
4,1650-1699,6621円,94分,109.3%,1054件
5,1700-1749,7203円,92分,110.4%,1097件
6,1750-1799,7186円,88分,110.9%,1046件
7,1800-1849,7178円,86分,111.1%,1026件
8,1850-1899,7374円,83分,111.8%,1046件
9,1900-1949,7378円,81分,112.1%,1014件
10,1950-1999,7691円,77分,113.2%,933件
11,2000-2049,7605円,72分,114.1%,969件
12,2050-2099,7189円,68分,114.1%,940件
13,2100-2149,7069円,63分,114.9%,870件
14,2150-2199,7875円,61分,117.3%,883件
15,2200-2249,7964円,58分,118.4%,863件
16,2250-2299,7715円,54分,119%,813件
17,2300-2349,7818円,51分,120.6%,825件
18,2350-2399,8431円,47分,123.9%,805件
19,2400-2449,8200円,45分,124.1%,773件
20,2450-2499,8532円,45分,125.5%,737件
21,2500-2549,9281円,43分,129%,702件
22,2550-2599,9488円,41分,130.8%,707件
23,2600-2649,9647円,40分,132.1%,654件
24,2650-2699,10313円,37分,137.1%,700件
25,2700-2749,10926円,36分,141%,634件
26,2750-2799,10726円,36分,139.8%,547件
